Speaker,Arabic (AR)
,"""ﻳﺒﺪﺃ ﺍﻟﺼﻌﻮﺩ ﺍﻵﻥ. ﺣﻴﻨﻤﺎ ﺃﻧﺎﺩﻯ ﺑﺄﺳﻤﺎﺀ ﺍﻟﻤﺴﺎﻓﺮﻳﻦ ﻓﻲ ﺍﻟﻘﺎﺋﻤﺔ، ﻳﺮﺟﻰ ﺍﻟﺠﻠﻮﺱ ﻋﻠﻰ ﺍﻟﻤﻘﺎﻋﺪ ﺍﻟﺨﺎﺻﺔ ﺑﻜﻢ ﻛﻤﺎ ﻓﻲ ﺍﻟﻨﻈﺎﻡ، ﺑﺪﺀﺍ ﻣﻦ ﺍﻟﺼﻒ ﺍﻷﻣﺎﻣﻲ ﻋﻠﻰ ﺍﻟﺠﺎﻧﺐ ﺍﻷﻳﻤﻦ ﻭﺣﺘﻰ ﺍﻟﻴﺴﺎﺭ، ﻭﻫﻜﺬﺍ ﻋﻠﻰ ﺍﻟﺼﻒ ﺍﻟﺘﺎﻟﻲ. ﺳﺄﺑﺪﺃ ﺍﻵﻥ ﺑﻘﺮﺍﺀﺓ ﺍﻻﺳﻤﺎﺀ. ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻫﻴﺪﻳﻮﺷﻲ-ﺳﺎﻣﺎ!"""
Ushiromiya Hideyoshi,"""ﺃﻭﻩ، ﺃﻧﺎ ﺃﻭﻻ. ﻫﻨﺎ! ........ﺑﺎﻟﻤﻨﺎﺳﺒﺔ، ﻫﻞ ﻟﺪﻳﻚ ﺑﻌﺾ ﺍﻟﺤﻠﻮﻯ ﻳﺎ ﺇﻳﻔﺎ؟ ﺑﺤﺜﺖ ﻋﻦ ﺑﻌﺾ ﺍﻟﺤﻠﻮﻯ، ﻭﻟﻜﻦ ﻟﻢ ﺃﺟﺪ ﻭﺍﺣﺪﺓ."""
,"""ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺇﻳﻔﺎ-ﺳﺎﻣﺎ."""
Ushiromiya Eva,"""ﺇﻧﻬﻢ ﻓﻲ ﺣﻘﻴﺒﺔ ﺍﻟﻴﺪ. ﺳﺎﻋﻄﻴﻚ ﻭﺍﺣﺪﺓ ﺣﺎﻟﻤﺎ ﻧﻜﻮﻥ ﺩﺍﺧﻞ ﺍﻟﻄﺎﺋﺮﺓ."""
,ﺳﻤﻌﺖ ﺃﻥ ﺍﻟﺤﻠﻮﻯ ﻫﻲ ﻭﺳﻴﻠﺔ ﻓﻌﺎﻟﺔ ﻟﺤﻤﺎﻳﺔ ﺍﻷﺫﻧﻴﻦ ﻣﻦ ﺍﻷﺫﻯ ﺑﺴﺒﺐ ﺍﻟﺘﻐﻴﺮﺍﺕ ﻓﻲ ﺍﻟﻀﻐﻂ ﺍﻟﺠﻮﻱ ﻭﻋﻨﺪ ﺍﻟﻬﺒﻮﻁ ﻭﺍﻻﻗﻼﻉ. ﻭﻫﺬﺍ ﺭﺑﻤﺎ ﻣﺎ ﻳﻘﺼﺪﻭﻧﻪ.
Ushiromiya Battler,"""...ﺃﺗﻤﻨﻰ ﺃﻥ ﻳﻜﻮﻥ ﻣﻘﻌﺪﻱ ﺑﺠﺎﻧﺐ ﺍﻟﻨﺎﻓﺬﺓ!"""
Ushiromiya George,"""ﻫﻬﻬﻬﻬﻬﻬﻪ، ﻻ ﺗﻘﻠﻖ.ﻻ ﻳﻮﺟﺪ ﺃﻱ ﻧﻮﻉ ﺁﺧﺮ ﻟﻠﻤﻘﺎﻋﺪ ﻫﻨﺎ."""
,"ﻛﻤﺎ ﻗﺎﻝ ﺃﺧﻲ ﺟﻮﺭﺝ، ﻻ ﺗﻮﺟﺪ ﻣﻘﺎﻋﺪ ﻣﺘﻮﺳﻄﺔ ﻓﻲ ﺍﻟﻤﻨﺘﺼﻒ."""
,ﺇﺫﺍ، ﻫﺬﺍ ﻣﺎ ﺗﺒﺪﻭ ﻋﻠﻴﻪ ﺍﻟﻄﺎﺋﺮﺍﺕ ﺍﻟﺼﻐﻴﺮﺓ.  .....ﻟﻦ ﺗﻬﺘﺰ ﺍﻟﻄﺎﺋﺮﺓ، ﺻﺤﻴﺢ....؟
,"""ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺟﻮﺭﺝ-ﺳﺎﻣﺎ."""
Ushiromiya George,"""ﻫﻨﺎ. ﻻ ﺗﻘﻠﻖ ﻳﺎ ﺑﺎﺗﻠﺮ-ﻛﻦ. ﻟﻦ ﺗﻬﺘﺰ ﻛﺜﻴﺮﺍ."""
,"""ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺑﺎﺗﻠﺮ-ﺳﺎﻣﺎ."""
Ushiromiya Battler,"""ﺃ، ﺃﺧﻲ ﻣﺎﺫﺍ ﺗﻘﺼﺪ ﺑـ'ﻛﺜﻴﺮﺍ'؟ ﺇﺫﺍ ﺗﺤﻄﻢ ﺍﻟﻘﺎﺭﺏ ﻋﻨﺪﻫﺎ ﻳﻤﻜﻨﻨﺎ ﺍﻟﺴﺒﺎﺣﺔ، ﻟﻜﻦ ﻟﻮ ﺳﻘﻄﺖ ﺍﻟﻄﺎﺋﺮﺓ ﻋﻨﺪﻫﺎ ﺳﻨﻠﻘﻰ ﺣﺘﻔﻨﺎ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﻧﻤﺘﻠﻚ ﻣﻈﻼﺕ ﻋﻠﻰ ﻣﻘﺎﻋﺪﻧﺎ، ﺻﺤﻴﺢ؟ ﻣﻬﻼ، ﻫﻞ ﺗﻮﺟﺪ ﺃﻡ ﻻ؟"""
,"""ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺭﻭﺩﻭﻟﻒ-ﺳﺎﻣﺎ."""
Ushiromiya Rudolf,"""ﺑﺤﻘﻚ ﻳﺎ ﺑﺎﺗﻠﺮ، ﺩﻉ ﻋﻨﻚ ﺍﻟﺨﻮﻑ ﻭﺍﺻﻌﺪ."""
Ushiromiya Battler,"""ﺃﻭﻩ، ﺃﺑﻲ! ﻻ ﺗﺪﻓﻌﻨﻲ! ﻧﺤﻦ ﻻ ﻧﻤﻠﻚ ﻣﻈﻼﺕ!"""
,"""ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻛﻴﺮﻳﻲ-ﺳﺎﻣﺎ."""
Ushiromiya Kyrie,"""ﺣﺴﻨﺎ ﺗﻮﻗﻒ ﻋﻦ ﺍﻟﻌﺒﺚ. ﺗﺤﺮﻙ، ﺗﺤﺮﻙ."""
Ushiromiya Rudolf,"""ﺃﻭﻩ! ﻛﻴﺮﻳﻲ! ﻻ ﺗﺪﻓﻌﻴﻨﻲ! ﻫﺬﺍ ﺍﻷﺑﻠﻪ ﻻ ﻳﺘﺤﺮﻙ!"""
,"""ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻣﺎﺭﻳﺎ-ﺳﺎﻣﺎ."""
Ushiromiya Maria,"""ﺃﻭﻭ-! ﺗﺤﺮﻙ، ﺗﺤﺮﻙ!"""
,"""ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺭﻭﺯﺍ-ﺳﺎﻣﺎ."""
Ushiromiya Rosa,"""ﻣﺎﺭﻳﺎ! ﺍﻫﺪﺋﻲ!"""
,"""ﻫﺬﺍ ﻫﻮ ﻃﻴﺎﺭﻛﻢ ﺍﻟﺨﺎﺹ، ﻛﻮﺍﺑﺎﺗﺎ. ﻧﻮﺩ ﺃﻥ ﻧﺸﻜﺮﻛﻢ ﻻﺧﺘﻴﺎﺭﻛﻢ ﻃﻴﺮﺍﻥ ﻃﻮﻛﻴﻮ ﺍﻟﺠﺪﻳﺪﺓ، ﺭﺣﻠﺔ ﻣﺎﺋﺘﻴﻦ ﻭﻭﺍﺣﺪ ﺍﻟﻤﻨﻄﻠﻘﺔ ﺍﻟﻴﻮﻡ. ﺍﻟﻤﺤﺘﻤﻞ ﺃﻥ ﺗﺴﺘﻐﺮﻕ ﺍﻟﺮﺣﻠﺔ ﺇﻟﻰ ﻣﻄﺎﺭ ﻧﻴﺠﻴﻤﺎ ﺣﻮﺍﻟﻲ ﻋﺸﺮﻳﻦ ﺩﻗﻴﻘﺔ"""
,"""ﻟﻘﺪ ﻭﺻﻠﺘﻨﺎ ﺗﻘﺎﺭﻳﺮ ﻋﻦ  ﺑﻌﺾ ﺍﻻﺿﻄﺮﺍﺑﺎﺕ ﺍﻟﺠﻮﻳﺔ. ﺭﺑﻤﺎ ﻳﻜﻮﻥ ﻫﻨﺎﻙ ﺑﻌﺾ ﺍﻻﻫﺘﺰﺍﺯ ﻓﻲ ﺍﻟﻄﺎﺋﺮﺓ، ﻟﺬﻟﻚ ﻧﻄﻠﺐ ﻣﻨﻜﻢ ﻋﺪﻡ ﻓﻚ ﺣﺰﺍﻡ ﺍﻷﻣﺎﻥ ﺑﻌﺪ ﺍﻹﻗﻼﻉ."""
Ushiromiya Battler,"""ﺃ، ﺃﺧﻲ، ﻫﻞ ﻗﺎﻝ ﻫﺬﺍ ﺍﻟﺮﺟﻞ ﻟﻠﺘﻮ ﺇﻧﻨﺎ ﺑﺤﺎﺟﺔ ﺇﻟﻰ ﺭﺑﻂ ﺃﺣﺰﻣﺔ ﺍﻷﻣﺎﻥ؟! ﻓﻲ ﺍﻟﻄﺎﺋﺮﺍﺕ ﺍﻟﻀﺨﻤﺔ، ﻳﺴﻤﺤﻮﻥ ﻟﻚ ﺑﻔﻜﻪ ﺑﻌﺪ ﺍﻹﻗﻼﻉ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟ ﻭﻷﻧﻬﺎ ﺳﺘﻬﺘﺰ ﻛﺜﻴﺮﺍ، ﻻﻳﻤﻜﻨﻨﺎ ﺇﺯﺍﻟﺘﻪ؟"""
Ushiromiya Battler,"""ﺳﺤﻘﺎ، ﻟﻘﺪ ﺧﺪﻋﺘﻨﻲ، ﺇﻧﻬﺎ ﺳﺘﻬﺘﺰ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ! ﺃﻳﻦ ﺍﻟﻤﻈﻼﺕ؟! ﻛﺎﻥ ﻋﻠﻴﻨﺎ ﺍﻟﺬﻫﺎﺏ ﺑﺎﻟﻘﺎﺍﺍﺍﺍﺍﺍﺍﺭﺏ!!"""
