Speaker,Arabic (AR)
,ﺃﻏﻠﻘﺖ ﻣﺎﺭﻳﺎ ﻋﻴﻨﻴﻬﺎ ﻣﻄﻴﻌﺔً ﻟﻠﺴﺎﺣﺮﺓ، ﻭﻏﺎﺻﺖ ﻓﻲ ﺫﺍﻛﺮﺗﻬﺎ.{n}...ﻣﺤﺎﻭﻟﺔً ﺍﺳﺘﺤﻀﺎﺭ ﺍﻟﺸﻜﻞ ﺍﻟﺤﻘﻴﻘﻲّ ﻟﻠﺤﻠﻮﻯ ﻗﺒﻞ ﺃﻥ ﺗُﺴﺤﻖ.
, ﻭﺣﺪﻫﺎ ﺭﻭﺯﺍ ﻛﺎﻧﺖ ﺷﺎﻫﺪﺓً ﻋﻠﻰ ﻣﺎ ﺣﺪﺙ.
,ﺍﻟﺤﻠﻮﻯ ﺍﻟﺘﻲ ﺃُﻟﻘﻴﺖ ﻓﻲ ﺍﻟﻬﻮﺍﺀ ﺍﻧﻔﺠﺮﺕ ﺑﻠﻮﻥٍ ﺫﻫﺒﻲّ ﻓﺎﺗﻦ— ﻻ، ﺑﻞ ﻛﺎﻧﺖ ﺗﻠﻚ ﻓﺮﺍﺷﺎﺕٍ ﺫﻫﺒﻴﺔً ﻣﺘﻸﻟﺌﺔ.
,ﺗﻔﺮّﻗﺖ ﻓﻲ ﺍﻟﻬﻮﺍﺀ، ﺛﻢ ﻋﺎﺩﺕ ﻟﺘﺘﺠﻤّﻊ ﻋﻠﻰ ﻛﻒِّ ﺍﻟﺴﺎﺣﺮﺓ ﺍﻟﻤﻤﺪﻭﺩﺓ ﻧﺤﻮ ﺍﻟﺴﻤﺎﺀ.
,ﻭﻣﺎ ﺇﻥ ﻓﻌﻠﺖ ﺫﻟﻚ، ﺣﺘﻰ ﻋﺎﺩﺕ ﺍﻟﺤﻠﻮﻯ ﻓﻲ ﻣﺸﻬﺪٍ ﻻ ﻳُﺼﺪّﻕ ﺇﻟﻰ ﻫﻴﺌﺘﻬﺎ ﺍﻟﺠﻤﻴﻠﺔ ﺍﻷﻭﻟﻰ، ﺗﻤﺎﻣًﺎ ﻛﻤﺎ ﻛﺎﻧﺖ ﺣﻴﻦ ﺍﺷﺘُﺮﻳﺖ...
,ﻭﺣﺪﻫﻤﺎ ﺭﻭﺯﺍ ﻭﺍﻟﺴﺎﺣﺮﺓ ﺷﻬﺪﺗﺎ ﻋﻠﻰ ﺫﻟﻚ ﺍﻟﻤﺸﻬﺪ.
,ﻭﻗﻔﺖ ﺭﻭﺯﺍ ﺑﻔﻢٍ ﻣﻔﺘﻮﺡ ﻧﺴﻴﺖ ﺇﻃﺒﺎﻗﻪ، ﻋﺎﺟﺰﺓً ﻋﻦ ﺍﺳﺘﻴﻌﺎﺏ ﻣﺎ ﺟﺮﻯ ﺃﻣﺎﻡ ﻋﻴﻨﻴﻬﺎ ﻣﺒﺎﺷﺮﺓ...
{f:5:Beatrice},"""ﻳﻤﻜﻨﻚِ ﻓﺘﺢ ﻋﻴﻨﻴﻚِ ﺍﻵﻥ. .ﺧُﺬﻱ، ﺇﻧﻬﺎ ﻟﻚِ ﻫﺎ ﻗﺪ ﻋﺎﺩﺕ ﺣﻠﻮﺍﻙِ ﺇﻟﻰ ﻃﺒﻴﻌﺘﻬﺎ."""
Ushiromiya Maria,"""ﺃﻭﻭ!! {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﺃﻧﺖِ ﻣﺬﻫﻠﺔ ﺩﺍﺋﻤًﺎ، ﻣﺬﻫﻠﺔ! *ﻗﻬﻘﻬﺔ*!!"""
Ushiromiya Rosa,"""................................."""
,ﻛﺎﻥ ﺍﻟﺘﺒﺎﻳﻦ ﻭﺍﺿﺤًﺎ ﺑﻴﻦ ﺻﺪﻣﺔ ﺭﻭﺯﺍ ﻭﻓﺮﺣﺔ ﻣﺎﺭﻳﺎ ﺍﻟﺒﺮﻳﺌﺔ.
, ﺃﻟﻬﺬﺍ ﺍﻟﺴﺒﺐ ﻛﺎﻧﺖ ﺍﻟﺴﺎﺣﺮﺓ ﺗﻀﺤﻚ؟ﺍﺭﺗﺴﻤﺖ ﺍﺑﺘﺴﺎﻣﺔ ﻏﺎﻣﻀﺔ ﻋﻠﻰ ﻭﺟﻪ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}، ﺗﺨﺘﻠﻒ ﺗﻤﺎﻣًﺎ ﻋﻦ ﺗﻠﻚ ﺍﻟﺘﻲ ﺃﺭﺗﻬﺎ ﻟﻤﺎﺭﻳﺎ.
{f:5:Beatrice},"""...ﺃﺗﺮﻳﻦ ﻭﺟﻬﻲ ﻣﺄﻟﻮﻓًﺎ؟ ﺇﻥ ﺣﺪّﻗﺖِ ﻫﻜﺬﺍ ﻣﻄﻮّﻻً ﻓﻘﺪ ﺗُﺤﺪﺛﻴﻦ ﺛﻘﺒًﺎ ﻓﻴﻪ."""
Ushiromiya Rosa,"""ﻫﺎﻩ، ﺁﻩ، ﺃ-ﺃﻧﺎ ﺁﺳﻔﺔ...!"""
,ﻫﺰّﺕ ﺗﻠﻚ ﺍﻟﻜﻠﻤﺎﺕ ﺭﻭﺯﺍ ﺑﻌﻨﻒ.
,.....ﻋﺮﻓﺖ ﺭﻭﺯﺍ ﻭﺟﻬﻬﺎ.{n}.....ﻋﺮﻓﺘﻪ ﻣﻦ ﻟﻮﺣﺔ ﺍﻟﺴﺎﺣﺮﺓ.
,ﻟﻜﻦ، ﻣﻬﻼً... ﺃﻳُﻌﻘﻞ ﺃﻥ ﺗﻜﻮﻥ ﻫﺬﻩ ﺍﻟﻤﺮﺃﺓ ﺍﻟﻐﺎﻣﻀﺔ ﺣﻘًﺎ...؟!
{f:5:Beatrice},"""......ﻣﺎﺭﻳﺎ، ﺳﺄﻣﻨﺤﻚِ ﻫﺬﻩ ﻣﻘﺎﺑﻞ ﺍﻟﺤﻠﻮﻯ ﺍﻟﺘﻲ ﺃﻋﻄﻴﺘﻨﻲِ ﺇﻳﺎﻫﺎ."""
Ushiromiya Maria,"""ﺃﻭﻭ..؟  ﺭﺳﺎﻟﺔ؟"""
,ﺳﺤﺒﺖ ﺍﻟﺴﺎﺣﺮﺓ ﻣﻦ ﺟﻴﺒﻬﺎ ﻇﺮﻓًﺎ ﻏﺮﺑﻴًﺎ ﻭﺃﻋﻄﺘﻪ ﻟﻤﺎﺭﻳﺎ. ﻟﻜﻦ ﺣﻴﻦ ﻫﻤّﺖ ﻣﺎﺭﻳﺎ ﺑﻔﺘﺤﻪ، ﺃﻭﻗﻔﺘﻬﺎ ﺍﻟﺴﺎﺣﺮﺓ.
{f:5:Beatrice},"""ﺇﻳﺎﻙِ ﺃﻥ ﺗﻔﺘﺤﻴﻪ. ﺳﺘﺤﻴﻦ ﻗﺮﻳﺒًﺎ ﻟﺤﻈﺔ ﻓﺘﺤﻪ، ﻟﻜﻦ ﺇﻳﺎﻙِ ﻭﺃﻥ ﺗﻔﺘﺤﻴﻪ ﻣﻬﻤﺎ ﺣﺪﺙ. ﺣﺎﻓﻈﻲ ﻋﻠﻴﻪ ﺟﻴﺪًﺍ. {n}ﺇﺫ ﺳﺘﺼﺒﺢ ﻫﺬﻩ ﺍﻟﺪﻋﻮﺓُ ﻫﻲ ﻣﻔﺘﺎﺣﻚِ ﺇﻟﻰ ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ."""
Ushiromiya Maria,"""ﺍﻷﺭﺽ ﺍﻟﺬﻫﺒﻴﺔ!! ﺃﺳﺘﺄﺧﺬﻳﻨﻨﻲ ﺇﻟﻴﻬﺎ ﺃﺧﻴﺮًﺍ!! *ﻗﻬﻘﻬﺔ*! *ﻗﻬﻘﻬﺔ*!!"""
{f:5:Beatrice},"""ﺧُﺬﻳﻪ ﻭﺿﻌﻴﻪ ﻓﻲ ﻣﻜﺎﻥٍ ﺁﻣﻦ. ﻭﻻ ﺗُﺮﻳﻪ ﻷﻱ ﺃﺣﺪٍ ﻛﺎﻥ."""
Ushiromiya Maria,"""ﺃﻭﻭ! ﺃﻋﺪﻙ! ﺃﻧﺎ ﺩﻭﻣًﺎ ﺃﻓﻲ ﺑﻮﻋﻮﺩﻱ ﻟﻠﺴﺎﺣﺮﺍﺕ!"""
{f:5:Beatrice},"""ﻭﻫﺬﻩ ﻟﻚِ ﺃﻧﺖِ."""
Ushiromiya Rosa,"""ﺇﻳﻴﻪ.....؟ ﻝ-ﻟﻲ... ﺃﻧﺎ؟!"""
,ﻟﻢ ﺗﺘﺨﻴّﻞ ﺃﺑﺪًﺍ ﺃﻥ ﺗﺘﺤﺪّﺙ ﺇﻟﻴﻬﺎ ﺍﻟﺴﺎﺣﺮﺓ ﻫﻲ ﺃﻳﻀًﺎ.
,ﺍﺭﺗﺒﻜﺖ ﺭﻭﺯﺍ ﺃﻣﺎﻡ ﺍﻟﻈﺮﻑ ﺍﻟﻐﺮﺑﻲّ ﺍﻟﺜﺎﻧﻲ ﺍﻟﺬﻱ ﻣُﺪّ ﻧﺤﻮﻫﺎ.
,ﻛﺎﻧﺖ ﻗﺪ ﺭﺃﺕ ﻣﺜﻞ ﻫﺬﺍ ﺍﻟﻈﺮﻑ ﻣﻦ ﻗﺒﻞ.
,ﻧﻌﻢ... ﻻ ﺷﻚّ ﻓﻲ ﺫﻟﻚ. ﻫﺬﺍ ﻫﻮ ﻇﺮﻑ ﻛﻴﻨﺰﻭ ﺍﻟﺨﺎﺹّ، ﺍﻟﺬﻱ ﺍﻋﺘﺎﺩ ﺃﻥ ﻳﻜﺘﺐ ﻓﻴﻪ ﺑﺨﻂّ ﻳﺪﻩ، ﻭﺍﻟﻤﺨﺘﻮﻡ ﺑﺸﻌﺎﺭ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.
,ﻭﻓﻮﻕ ﻫﺬﺍ ﻛﻠّﻪ، ﻛﺎﻥ ﻣﻐﻠﻘًﺎ ﺑﺸﻤﻊٍ ﺃﺣﻤﺮ، ﻭﺃﻳﻀًﺎ، ﻃُﺒﻊ ﻋﻠﻴﻪ ﺑﺨﺎﺗﻢ ﺭﺃﺱ ﺍﻟﻌﺎﺋﻠﺔ.
,ﺑﻤﻌﻨﻰ ﺁﺧﺮ، ﻣﻬﻤﺎ ﻛﺎﻥ ﺍﻟﻤﻜﺘﻮﺏ ﺩﺍﺧﻠﻪ، ﻓﺈﻥ ﻫﺬﻩ ﺍﻟﻤﺮﺃﺓ ﺍﻟﺘﻲ ﺗﻨﺎﺩﻳﻬﺎ ﻣﺎﺭﻳﺎ ﺑـ {f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﻣﻮﺿﻊ ﺛﻘﺔٍ ﺇﻟﻰ ﺩﺭﺟﺔِ ﺃﻥ ﺗُﺆﺗﻤَﻦ ﻋﻠﻰ ﻇﺮﻑٍ ﺷﺨﺼﻲ ﻣﻦ ﺭﺋﻴﺲ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺍﻟﺤﺎﻟﻲ...!
{f:5:Beatrice},"""ﻛﺎﻥ ﻣﻦ ﺍﻟﻤﻤﻜﻦ ﺃﻥ ﻳﻜﻮﻥ ﻷﻱٍّ ﻣﻦ ﺍﻹﺧﻮﺓ ﺍﻷﺭﺑﻌﺔ. ﻟﻜﻦ ﻟﻘﺎﺋﻲ ﺑﻚِ ﻫﻨﺎ ﻳﻌﻨﻲ ﻏﺎﻟﺒًﺎ ﺃﻧّﻚِ ﻣﻦ ﺍﺧﺘﺎﺭﺗﻪ ﻋﺠﻠﺔ ﻛﻴﻨﺰﻭ."
{f:5:Beatrice},""".ﻓﺎﻗﺒﻠﻴﻪ ﺇﺫًﺍ. ﻭﻋﻠﻴﻚِ ﻛﺬﻟﻚ ﺃﻥ ﺗﺠﻬﺮﻱ ﺑﻘﺮﺍﺀﺗﻪ ﻋﻠﻰ ﻃﺎﻭﻟﺔ ﺍﻟﻌﺸﺎﺀ ﺑﺤﻀﻮﺭ ﻛﺎﻓﺔ ﺍﻷﺷﻘﺎﺀ"""
Ushiromiya Rosa,""".........ﻣﺎﺫﺍ ﻗﻠﺖِ......؟"""
,ﺗﻠﻔّﺘﺖ ﺭﻭﺯﺍ ﺑﻌﻴﻨﻴﻬﺎ ﺣﺎﺋﺮﺓً ﺑﻴﻦ ﺍﻟﻈﺮﻑ ﻭ ﺍﻟﻤﺮﺃﺓ ﺍﻟﺘﻲ ﺃﻣﺎﻣﻬﺎ.
,ﺍﻟﻴﻮﻡُ ﻫﻮ ﻳﻮﻡ ﺍﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﺔ، ﻭﻣﺤﻮﺭُ ﺍﻟﻨﻘﺎﺵ ﺍﻷﺑﺮﺯ ﻓﻴﻪ ﻛﺎﻥ ﻣﺴﺄﻟﺔ ﺍﻟﻤﻴﺮﺍﺙ. ﻟﺬﻟﻚ، ﺗﺤﺎﻟﻔﺖ ﺭﻭﺯﺍ ﻣﻊ ﺇﻳﻔﺎ ﻭﺭﻭﺩﻭﻟﻒ، ﺑﺨﻄﺔ ﻹﺟﺒﺎﺭ ﻛﺮﺍﻭﺱ ﻋﻠﻰ ﻗﺒﻮﻝ ﺷﺮﻭﻁٍ ﻣﺤﺪﺩﺓ، ﻣﺤﺎﻭﻟﻴﻦ ﺍﺑﺘﺰﺍﺯﻩ ﻟﺘﺴﺪﻳﺪ ﻣﺌﺎﺕ ﺍﻟﻤﻼﻳﻴﻦ ﻣﻦ ﺍﻟﻴﻨﺎﺕ ﻋﻠﻰ ﺍﻟﻔﻮﺭ.
,ﺑﺪﺍ ﺍﻷﻣﺮ ﻭﻛﺄﻥ ﺍﻟﺴﺎﺣﺮﺓ ﺗﺮﻯ ﻛﻞ ﺫﻟﻚ ﺑﻮﺿﻮﺡ.{n}......ﻭﺍﻵﻥ، ﺑﻌﺪ ﺃﻥ ﺍﺟﺘﻤﻊ ﺟﻤﻴﻊ ﺍﻹﺧﻮﺓ ﻣﻌًﺎ، ...ﻣﺎ ﺍﻟﺬﻱ ﺗﻨﻮﻱ ﺇﻋﻼﻧﻪ ﺃﻣﺎﻣﻨﺎ ﻳﺎ ﺗﺮﻯ؟
,ﻭﺑﻈﺮﻑٍ ﺧﺎﺹ ﻻ ﻳﺤﻖّ ﻷﺣﺪٍ ﺳﻮﻯ ﺭﺋﻴﺲ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﺍﺳﺘﻌﻤﺎﻟﻪ...!
{f:5:Beatrice},"""......ﻳﺎ ﻣﺎﺭﻳﺎ، ﺃﻥ ﺍﻟﻄﻘﺲ ﻳﺰﺩﺍﺩ ﺳﻮﺀً. ﻋﻠﻴﻚِ ﺍﻹﺳﺮﺍﻉ ﺑﺎﻟﻌﻮﺩﺓ ﻟﺒﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ ﻭﺍﻧﺘﻈﺎﺭ ﺍﻟﻐﺪﺍﺀ."""
{f:5:Beatrice},""".........ﺇﻟﻰ ﻟﻘﺎﺋﻨﺎ ﺍﻟﻘﺎﺩﻡ ﻳﺎ ﺭﻭﺯﺍ. ﻭﻟﺘﺴﻤﺤﻲ ﻟﻲ ﺣﻴﻨﻬﺎ ﺑﺘﻘﺪﻳﻢ ﻧﻔﺴﻲ ﺃﻛﺜﺮ. ...*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*."""
,ﺍﺳﺘﺪﺍﺭﺕ ﺍﻟﺴﺎﺣﺮﺓ ﺿﺎﺣﻜﺔً ﻭﺃﻋﻄﺖ ﻇﻬﺮﻫﺎ ﻟﻬﺎ.{n}...ﺛﻢ ﺗﻮﺟﻬﺖ ﻧﺤﻮ ﺍﻟﻘﺼﺮ ﺑﺨﻄﻮﺍﺕٍ ﻭﺍﺛﻘﺔ.
,ﻭﺩّﻋﺘﻬﺎ ﻣﺎﺭﻳﺎ ﺑﺤﻤﺎﺳﺔ، ﺛﻢ ﻫﺮﻭﻟﺖ ﻧﺤﻮ ﺑﻴﺖ ﺍﻟﻀﻴﺎﻓﺔ ﺗﺎﺭﻛﺔً ﺭﻭﺯﺍ ﻭﺣﻴﺪﺓً ﻣﻜﺎﻧﻬﺎ.
,...ﻛﻤﺎ ﻟﻮ ﺃﻧﻬﺎ ﻻ ﺗﺮﻳﺪ ﺇﺿﺎﻋﺔ ﺛﺎﻧﻴﺔٍ ﻭﺍﺣﺪﺓ ﻗﺒﻞ ﺇﺑﻼﻍ ﺃﺑﻨﺎﺀ ﻋﻤﻮﻣﺘﻬﺎ ﺑﻔﺮﺣﺘﻬﺎ ﻟﻤﻘﺎﺑﻠﺔ ﺍﻟﺴﺎﺣﺮﺓ.
,ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﺑﻘﻴﺖ ﺭﻭﺯﺍ ﻭﺣﻴﺪﺓً ﻭﺳﻂ ﺣﺪﻳﻘﺔ ﺍﻟﻮﺭﻭﺩ ﺑﻴﻨﻤﺎ ﺍﺯﺩﺍﺩﺕ ﺍﻟﺮﻳﺎﺡ ﻗﻮﺓ، ...ﻋﺎﺟﺰﺓً ﻋﻦ ﻓﻌﻞ ﺷﻲﺀ ﺳﻮﻯ ﺍﻟﺪﻋﺎﺀ ﺃﻥ ﻳﻜﻮﻥ ﻣﺎ ﺣﺪﺙ ﻣﺠﺮﺩ ﺣﻠﻢ ﻳﻘﻈﺔ...
,"ﻭﺣﻴﻦ ﺩﺧﻠﺖ ﺍﻟﺴﺎﺣﺮﺓ ﺇﻟﻰ ﺍﻟﻤﺪﺧﻞ، ...ﻛﺎﻥ ﻗﻴﻨﺠﻲ ﻫﻨﺎﻙ.{n}ﺍﻧﺤﻨﻰ ﻗﻴﻨﺠﻲ ﺑﺎﺣﺘﺮﺍﻡ، ﻣﺮﺣّﺒًﺎ ﺑـ""ﺍﻟﻀﻴﻔﺔ"" ﺍﻟﻘﺎﺩﻣﺔ..."
Ronoue Genji,"""ﻛﻨّﺎ ﻓﻲ ﺍﻧﺘﻈﺎﺭ ﻗﺪﻭﻣﻚِ. .........ﻳﺎ {f:7:ﺑﻴﺎﺗﺮﻳﺲ}-ﺳﺎﻣﺎ."""
{f:5:Beatrice},"""...ﻟﻢ ﻧﻠﺘﻘﻲ ﻣﻨﺬ ﻓﺘﺮﺓ ﻳﺎ ﻗﻴﻨﺠﻲ. .........ﻫﻤﻒ. ﻟﻘﺪ ﺷﺨﺖَ ﻛﺜﻴﺮًﺍ."""
Ronoue Genji,"""......ﻣﻬﻤﺎ ﺗﻘﺪّﻡ ﺑﻨﺎ ﺍﻟﻌﻤﺮ، ﺗﻈﻞّ ﻗﻄﻌﺔ ﺍﻷﺛﺎﺙ ﺗﺆﺩﻱ ﻭﺍﺟﺒﻬﺎ ﻛﻘﻄﻌﺔ ﺃﺛﺎﺙ ﺣﺘﻰ ﺍﻟﻨﻬﺎﻳﺔ."""
{f:5:Beatrice},"""......ﺃﺗﺬﻛﺮ ﻛﻴﻒ ﻛﺎﻧﺖ ﺯﻭﺟﺘﻪ ﺗﻐﺎﺭ ﻣﻨﻚ. ...ﻫﻞ ﻛﻴﻨﺰﻭ ﺑﺨﻴﺮ؟"""
Ronoue Genji,"""ﺇﻧﻪ ﻓﻲ ﺃﺗﻢ ﺧﻴﺮ"""
{f:5:Beatrice},"""......ﻫﻤﻒ. *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*!"""
,ﻟﻌﻞ ﺿﺤﻜﺔ ﺍﻟﺴﺎﺣﺮﺓ ﻧﺎﺑﻌﺔٌ ﻣﻦ ﻋﻠﻤﻬﺎ ﺑﺄﻥّ ﻃﺒﻴﺐ ﻛﻴﻨﺰﻭ ﺃﺧﺒﺮﻩ ﺑﺄﻥ ﺃﻳﺎﻣﻪ ﻣﻌﺪﻭﺩﺓ.
,"...ﻭﻟﻜﻦ ﺇﺫﺍ ﺭﺁﻩ ﺃﺣﺪﻫﻢ ﺍﻵﻥ، ﻗﺪ ﻳﻜﻮﻥ ﻣﻦ ﺍﻟﻄﺒﻴﻌﻲّ ﺟﺪًﺍ ﻭﺻﻔﻪ ﺑﺄﻧﻪ ""ﻓﻲ ﺃﺗﻢ ﺧﻴﺮ""، ﻟﺸﺪّﺓ ﺣﻴﻮﻳﺘﻪ ﻭﻧﺸﺎﻃﻪ ﺍﻟﺘﻲ ﺗﺠﻌﻞ ﺍﻟﻤﺮﺀ ﻳﻌﺠﺰ ﻋﻦ ﺗﺼﺪﻳﻖ ﻗُﺮﺏ ﺃﺟﻠﻪ.."
,...ﺭﺑﻤﺎ ﻟﻬﺬﺍ ﺿﺤﻜﺖ ﺍﻟﺴﺎﺣﺮﺓ.
{f:5:Beatrice},"""ﺇﺫًﺍ ﻫﻴّﺎ ﻧﻠﻘﻲ ﻋﻠﻴﻪ ﺍﻟﺘﺤﻴﺔ. ﺳﻴﻜﻮﻥ ﻣﻦ ﺍﻟﻤﻤﺘﻊ ﺃﻥ ﻧﺘﺒﺎﺩﻝ ﺍﻟﺸﺘﺎﺋﻢ ﺑﻌﺪ ﺛﻼﺛﻴﻦ ﻋﺎﻣًﺎ."""
,ﻭﺑﺎﺑﺘﺴﺎﻣﺔ ﺳﺎﺧﺮﺓ، ﺃﺧﺬﺕ ﺍﻟﺴﺎﺣﺮﺓ ﻃﺮﻳﻘﻬﺎ ﺗﺎﺭﻛﺔً ﻗﻴﻨﺠﻲ ﺧﻠﻔﻬﺎ.{n}......ﻛﺎﻧﺖ ﺧﻄﻮﺍﺗﻬﺎ ﻭﺍﺛﻘﺔ، ﻛﺄﻧﻬﺎ ﻓﺮﺩ ﻣﻦ ﺍﻟﻌﺎﺋﻠﺔ ﻳﻌﺮﻑ ﺧﺒﺎﻳﺎ ﺍﻟﻘﺼﺮ ﺟﻴﺪًﺍ.
,ﺳﺎﺭ ﻗﻴﻨﺠﻲ ﺧﻠﻔﻬﺎ، ﻛﺄﻧﻪ ﺗﺎﺑﻊٌ ﻟﻬﺎ.
,ﻓﻲ ﺗﻠﻚ ﺍﻟﻠﺤﻈﺔ ﺗﺤﺪﻳﺪًﺍ، ﺧﺮﺟﺖ ﻛﻴﺮﻳﻲ ﻣﻦ ﻏﺮﻓﺔ ﺍﻟﻤﻌﻴﺸﺔ.{n}...ﺭﺑﻤﺎ ﺧﺮﺟﺖ ﻟﺘﻌﺪﻳﻞ ﺯﻳﻨﺘﻬﺎ ﺃﻭ ﻣﺎ ﺷﺎﺑﻪ ﺫﻟﻚ.
,ﻭﻋﻨﺪﻣﺎ ﺭﺃﺕ ﻗﻴﻨﺠﻲ ﻳﺘﺒﻊ ﺍﻟﺴﺎﺣﺮﺓ، ﺷﻌﺮﺕ ﺑﺎﻟﺪﻫﺸﺔ، ﻣﻊ ﺃﻥ ﻣﻼﻣﺢ ﻭﺟﻬﻬﺎ ﻟﻢ ﺗﺘﻐﻴﺮ.
,ﺃﻥ ﻳﺰﻭﺭ ﺷﺨﺺٌ ﻣﺎ ﻛﻴﻨﺰﻭ ﻓﻲ ﻳﻮﻡ ﺍﻧﻌﻘﺎﺩ ﺍﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﺔ، ﻭﺍﻟﺬﻱ ﺳﻴُﺤﺪَّﺩ ﻓﻴﻪ ﻣﺼﻴﺮ ﺍﻟﻤﻴﺮﺍﺙ، ﻭﻫﻮ ﻋﻠﻰ ﺃﻋﺘﺎﺏ ﺍﻟﻤﻮﺕ... ﻭﻓﻮﻕ ﺫﻟﻚ، ﺃﻥ ﻳﻜﻮﻥ ﻫﺬﺍ ﺍﻟﺰﺍﺋﺮ ﻋﻠﻰ ﻣﻌﺮﻓﺔ ﻭﻃﻴﺪﺓ ﺑﻌﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻟﺪﺭﺟﺔ ﺃﻥ ﻗﻴﻨﺠﻲ ﻳﺘﺒﻌﻪ ﺑﺎﺣﺘﺮﺍﻡ.
,......ﺃﺩﺭﻛﺖ ﻛﻴﺮﻳﻲ ﻓﻮﺭًﺍ ﺃﻥ ﻫﺬﻩ ﺍﻟﻤﺮﺃﺓ ﺍﻟﺘﻲ ﻟﻢ ﺗﻠﺘﻖِ ﺑﻬﺎ ﻣﻦ ﻗﺒﻞ، ﺷﺨﺺٌ ﺑﺎﻟﻎ ﺍﻷﻫﻤﻴﺔ.
,ﺗﻼﻗﺖ ﻋﻴﻨﺎ ﻛﻴﺮﻳﻲ ﻣﻊ ﻋﻴﻨﻲ ﺍﻟﺴﺎﺣﺮﺓ.{n}......ﺃﺩﺭﻛﺖ ﻛﻴﺮﻳﻲ ﺃﻥ ﺗﺠﺎﻫﻠﻬﺎ ﺳﻴﻜﻮﻥ ﺗﺼﺮﻓًﺎ ﻏﻴﺮ ﻻﺋﻖ، ﻓﺒﺎﺩﺭﺕ ﺑﺎﻟﺘﺤﻴﺔ.
Ushiromiya Kyrie,"""............ﺳﺮﺭﺕُ ﺑﻠﻘﺎﺋﻚِ."""
{f:5:Beatrice},"""ﺯﻭﺟﺔ ﺭﻭﺩﻭﻟﻒ ﺍﻟﺜﺎﻧﻴﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
Ronoue Genji,"""ﻫﺬﺍ ﺻﺤﻴﺢ. ﻫﺬﻩ ﻫﻲ ﻛﻴﺮﻳﻲ-ﺳﺎﻣﺎ، ﺯﻭﺟﺔ ﺭﻭﺩﻭﻟﻒ-ﺳﺎﻣﺎ ﺍﻟﺤﺎﻟﻴﺔ."""
,ﺃﺩﺭﻛﺖ ﻛﻴﺮﻳﻲ ﻣﻦ ﺧﻼﻝ ﻫﺬﺍ ﺍﻟﺤﻮﺍﺭ ﺍﻟﻘﺼﻴﺮ، ﺃﻥ ﻫﺬﻩ ﺍﻟﻤﺮﺃﺓ ﺿﻴﻔﺔ ﺭﻓﻴﻌﺔ ﺍﻟﻤﺴﺘﻮﻯ ﺑﺎﻟﻨﺴﺒﺔ ﻟﻌﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ.
,.........ﻭ ﻛﻮﻧﻬﺎ ﺯﺍﺋﺮﺓ ﺑﻬﺬﺍ ﺍﻟﻤﻘﺎﻡ ﺍﻟﺮﻓﻴﻊ، ......ﺇﻟﻰ ﺟﺎﻧﺐ ﺍﻟﺘﺸﺎﺑﻪ ﺑﻴﻨﻬﺎ ﻭﺑﻴﻦ ﺍﻟﻠﻮﺣﺔ ﺍﻟﻤﻌﻠﻘﺔ ﻓﻲ ﻣﺪﺧﻞ ﺍﻟﻘﺼﺮ ﺧﻠﻔﻬﺎ،......ﺟﻌﻞ ﻋﻴﻨﻲّ ﻛﻴﺮﻳﻲ ﺗﺘﺴﻌﺎﻥ ﻣﻦ ﺷﺪﺓ ﺍﻟﺬﻫﻮﻝ.
Ushiromiya Kyrie,"""......ﻳﺴﺮّﻧﻲ ﻟﻘﺎﺅﻙِ. ﺍﺳﻤﻲ ﻛﻴﺮﻳﻲ. ﺍﺗﺴﺎﺀﻝ ﺇﻥ ﻛﺎﻥ ﻫﺬﺍ ﻟﻘﺎﺅﻧﺎ ﺍﻷﻭﻝ. ﺇﻥ ﻛﻨﺎ ﻗﺪ ﺍﻟﺘﻘﻴﻨﺎ ﻣﻦ ﻗﺒﻞ، ﻓﺄﻋﺘﺬﺭ ﻋﻦ ﻧﺴﻴﺎﻧﻲ ﻹﺳﻤﻚ."""
