Speaker,Arabic (AR)
Ushiromiya Battler,"""...ﺕ-......ﺗﺒًﺎ....... ...ﺍﻋﺘﻘﺪﺕ ﺃﻧﻨﻲ ﻣﺴﻴﻄﺮ ﻋﻠﻰ ﺍﻷﻣﻮﺭ ﻛﻤﺎ ﻫﻲ، ﻃﺎﻟﻤﺎ ﺃﻧﻨﻲ ﻻ ﺃﻋﺘﺮﻑ ﺑﻚِ. ...ﻭﻟﻜﻦ ﻳﺒﺪﻭ ﺃﻧﻲ ﻛﻨﺖ ﻣﺨﻄﺌًﺎ."""
{f:5:Beatrice},"""ﺻﺤﻴﺢ. ﻛﻠﻤﺎ ﺍﻗﺘﺮﺑﺖَ ﻣﻦ ﺍﻟﺨﻀﻮﻉ، ﻣﺎﻟﺖ ﻛﻔﺔ ﺍﻟﻠﻌﺒﺔ ﻟﺼﺎﻟﺤﻲ. ﺃﻟﻴﺲ ﺍﻟﺸﻄﺮﻧﺞ ﻋﻠﻰ ﻫﺬﺍ ﺍﻟﻨﺤﻮ؟"""
{f:5:Beatrice},"""ﻓﻲ ﺧﻀﻢِّ ﺳﻌﻴﻨﺎ ﻹﺳﻘﺎﻁ ﻣﻠﻚ ﻛﻞ ﻣﻨّﺎ، ﺗﺒﺎﺩﻟﻨﺎ ﺍﻟﻜﺜﻴﺮ ﻣﻦ ﺍﻟﻘِﻄَﻊ. ﺻﺤﻴﺢ ﺃﻧﻨﻲ ﻟﻢ ﺃﻧﺠﺢ ﺑﻌﺪُ ﻓﻲ ﺍﻹﻳﻘﺎﻉ ﺑﻤﻠﻜﻚ"""
{f:5:Beatrice},"""......ﻟﻜﻨّﻚ ﻛﻨﺖَ ﻣﺸﻐﻮﻻً ﺑﺎﻟﻔﺮﺍﺭ ﻣﻦ ﻛﺸّﻲ ﻓﺤﺴﺐ، ﻓﺨﺴﺮﺕَ ﺧﻼﻝ ﺫﻟﻚ ﺍﻟﻌﺪﻳﺪ ﻣﻦ ﺍﻟﻘﻄﻊ ﺍﻟﻤﻬﻤّﺔ، ﻣﻤﺎ ﻣﻨﺤﻨﻲ ﺗﻔﻮّﻗًﺎ ﻛﺒﻴﺮًﺍ. ﻓﻤﻦ ﺍﻟﻄﺒﻴﻌﻲ ﺃﻥ ﺗﻤﻴﻞ ﺍﻟﺘﻄﻮﺭﺍﺕ ﺍﻟﻼﺣﻘﺔ ﺇﻟﻰ ﻣﺼﻠﺤﺘﻲ."""
Ushiromiya Battler,"""..................ﺳﺤﻘًﺎ........."""
{f:5:Beatrice},"""ﺳﻮﻑ ﺗﺴﺘﻤﺮّ ﺑﻼ ﺷﻚّ ﻓﻲ ﺍﻟﺼﺮﺍﻉ ﻳﺎﺋﺴًﺎ ﻟﺘﺘﻔﺎﺩﻯ ﻣﻮﺕ ﺷﺎﻫﻚ ﺍﻟﻤﺒﺎﺷﺮ. ...ﻟﻜﻨﻨﻲ ﻓﻲ ﻫﺬﻩ ﺍﻷﺛﻨﺎﺀ ﺳﺄﺳﺘﻮﻟﻲ ﺷﻴﺌًﺎ ﻓﺸﻴﺌًﺎ ﻋﻠﻰ ﺟﻤﻴﻊ ﻗِﻄَﻌِﻚ ﺍﻟﻜﺒﺮﻯ. ﻭﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ، ﺳﺘﻔﻘﺪ ﺟﻤﻴﻊ ﻗﻄﻌﻚ ﻣﺎ ﻋﺪﺍ ﺍﻟﻤﻠﻚ، ﻭﻟﻦ ﺗﺘﻤﻜﻦ ﻣﻦ ﺍﻟﻬﺮﻭﺏ ﻣﻬﻤﺎ ﺣﺎﻭﻟﺖ. ﺛﻢ ﺳﻮﻑ ﺃﻣﻴﺖ ﺷﺎﻫﻚ ﺑﻜﻞ ﺑﺴﺎﻃﺔ."""
{f:5:Beatrice},"""......ﻫﻞ ﺗﺬﻛﺮ ﻛﻴﻒ ﻛﻨﺖَ ﻣﻐﺘﺮًﺍ ﺑﻨﻔﺴﻚ ﻓﻲ ﺍﻟﻤﺮﺓ ﺍﻟﻤﺎﺿﻴﺔ؟ ﻗﻠﺖ ﺃﻧﻪ ﺑﻤﺎ ﺃﻧﻚَ ﻟﻦ ﺗﻌﺘﺮﻑ ﺑﻲ ﺃﺑﺪًﺍ، ﻓﺴﻴﻜﻮﻥ ﻫﺬﺍ ﻋﺬﺍﺑًﺎ ﺃﺯﻟﻴًﺎ ﻳﺆﺭّﻗﻨﻲ. ﻻ ﺗﺘﺤﺪّﺙ ﻋﻦ ﺍﻷﺯﻟﻴﺔ ﺇﻻ ﺍﻟﺴﺎﺣﺮﺍﺕ ﺍﻟﻠﻮﺍﺗﻲ ﺑﻠﻐﻦ ﺫﻟﻚ ﺍﻟﻤﺴﺘﻮﻯ. ﺃﻣﺎ ﺃﻧﺖ، ﻓﻠﻢ ﻳﻜﻦ ﻟﻚ ﺣﻖٌ ﻓﻲ ﻣﺜﻞ ﻫﺬﺍ ﺍﻟﻜﻼﻡ ﻣﻨﺬ ﺍﻟﺒﺪﺍﻳﺔ! *ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*ﻗﻬﻘﻬﺔ*، ﻫﺎﻫﺎ-ﻫﺎﻫﺎ-ﻫﺎﻫﺎ-ﻫﺎﻫﺎ-ﻫﺎﻫﺎ-ﻫﺎﻫﺎ-ﻫﺎﻫﺎ-ﻫﺎﻫﺎ-ﻫﺎﻫﺎ!!"""
Ushiromiya Maria,"""ﺑﺎﻟﻨﺴﺒﺔ ﻟﻤﻮﻗﻊ ﺍﻟﺬﻫﺐ ﺍﻟﻤﺨﻔﻲ، ﻓﻘﺪ ﻧﻘﺸﻪ ﻛﻴﻨﺰﻭ-ﺳﺎﻣﺎ ﺳﻠﻔﺎ ﺗﺤﺖ ﻟﻮﺣﺘﻲ. ﺍﻟﺸﺮﻭﻁ ﺗﻨﻄﺒﻖ ﻋﻠﻰ ﺃﻱ ﺷﺨﺺ ﻳﺴﺘﻄﻴﻊ ﻗﺮﺍﺀﺓ ﺍﻟﻤﺮﺛﻴﺔ. ﺇﻥ ﺍﺳﺘﻄﺎﻉ ﺃﺣﺪﻛﻢ ﺍﻟﻜﺸﻒ ﻋﻦ ﻣﻜﺎﻥ ﺍﻟﺬﻫﺐ، ﻓﺴﺄﻋﻴﺪ ﻛﻞ ﺷﻲﺀ ﺩﻭﻥ ﺍﺳﺘﺜﻨﺎﺀ."""
Ushiromiya Maria,"""ﺃﺭﺟﻮ ﺃﻥ ﺗﺴﺘﻤﺘﻌﻮﺍ ﺍﻟﻠﻴﻠﺔ ﻗﺪﺭ ﺍﻹﻣﻜﺎﻥ ﺑﻬﺬﻩ ﺍﻟﻤﻌﺮﻛﺔ ﺍﻟﻔﻜﺮﻳﺔ ﻣﻊ ﺍﻟﺴﻴﺪ ﻛﻴﻨﺰﻭ. ﺃﺩﻋﻮ ﻣﻦ ﺃﻋﻤﺎﻕ ﻗﻠﺒﻲ ﺃﻥ ﺗﻜﻮﻥ ﻫﺬﻩ ﺍﻟﻠﻴﻠﺔ ﺛﻘﺎﻓﻴﺔ ﻭﺭﺍﻗﻴﺔ. {nobreak:—{f:7:ﺑﻴﺎﺗﺮﻳﺲ} ﺍﻟﺬﻫﺒﻴﺔ}."""
,ﻣﺎ ﺇﻥ ﺍﻧﺘﻬﺖ ﻣﺎﺭﻳﺎ ﻣﻦ ﻗﺮﺍﺀﺓ ﺍﻟﺮﺳﺎﻟﺔ ﺍﻟﺘﻲ ﻗﺎﻟﺖ ﺇﻧﻬﺎ ﺗﻠﻘّﺘﻬﺎ ﻣﻦ ﺑﻴﺎﺗﺮﻳﺲ، ﺣﺘﻰ ﺧﻴّﻢ ﺻﻤﺖٌ ﺛﻘﻴﻞٌ ﻋﻠﻰ ﺍﻟﺠﻤﻴﻊ.
,ﺛﻢ ﻣﺎ ﻟﺒﺚ ﺫﻟﻚ ﺍﻟﺼﻤﺖُ ﺃﻥ ﻳﺘﻼﺷﻰ ﻓﺠﺄﺓً ﻭﺑﺸﻜﻞ ﺟﻤﺎﻋﻲ...
Ushiromiya Natsuhi,"""ﻫﺬﺍ ﺳﺨﻴﻒ ﺗﻤﺎﻣًﺎ! ﻳﺎ ﻟﻬﺎ ﻣﻦ ﻣﺰﺣﺔ ﺣﻘﻴﺮﺓ ﻻ ﻣﻌﻨﻰ ﻟﻬﺎ!"""
Ushiromiya Krauss,"""ﺃﺗﻔﻖ ﺗﻤﺎﻣًﺎ. ﻣﻦ ﺍﻟﻤﺴﺘﺤﻴﻞ ﺃﻥ ﻳﺘﺨﻠﻰ ﺃﺑﻲ ﻋﻦ ﺧﺎﺗﻢ ﺍﻟﺮﺋﺎﺳﺔ. {f:7:ﺑﻴﺎﺗﺮﻳﺲ}؟ ﻫﺎﻩ! ﻫﺬﻩ ﻣﺠﺮّﺩ ﻣﺰﺣﺔ ﺭﺧﻴﺼﺔ ﺗﻬﺪﻑ ﺇﻟﻰ ﺇﺭﺑﺎﻛﻨﺎ ﻻ ﺃﻛﺜﺮ!"""
Ushiromiya Rudolf,"""ﻣﻬﻼً، ﻣﻬﻼً! ﻣﻦ ﺍﻟﺬﻱ ﺟﻬّﺰ ﻟﻨﺎ ﻫﺬﻩ ﺍﻟﻤﺰﺣﺔ ﺍﻟﺜﻘﻴﻠﺔ ﻛﻬﺬﻩ ﺍﻟﺘﺤﻠﻴﺔ ﺍﻟﻤﺜﻴﺮﺓ؟ ﺍﻋﺘﺮﻑْ ﺍﻵﻥ ﺑﺼﺮﺍﺣﺔ، ﻭﺳﻨﺼﻔّﻖُ ﻟﻚ ﺑﺤﺮﺍﺭﺓ! ﺃﻧﺖِ ﻳﺎ ﺭﻭﺯﺍ؟"""
Ushiromiya Rosa,"""ﺑـ-ﺑﺎﻟﻄﺒﻊ ﻟﺴﺖُ ﺃﻧﺎ....! ﻛﻴﻒ ﺃﻓﻜﺮ ﺃﺻﻼً ﻓﻲ ﻣﺰﺣﺔٍ ﻛﻬﺬﻩ ﺃﺳﺘﻐﻞ ﻓﻴﻬﺎ ﺍﺳﻢ ﻭﺍﻟﺪﻱ؟!"""
Ushiromiya Rudolf,"""ﺇﺫًﺍ ﺃﻫﻲ ﺃﻧﺖِ ﻳﺎ ﺃﺧﺘﻲ ﺍﻟﻜﺒﺮﻯ؟ ﺃﻡ ﺃﻧﺖ ﻳﺎ ﺃﺧﻲ ﺍﻷﻛﺒﺮ؟!"""
Ushiromiya Eva,"""ﺃﻧﺎ؟! ﺇﻳّﺎﻙ ﺃﻥ ﺗﺘﻔﻮّﻩ ﺑﻬﺬﻩ ﺍﻟﺴﺨﺎﻓﺎﺕ! ﺑﻞ ﺃﻧﺖ ﺍﻟﻤﺴﺆﻭﻝ ﻋﻦ ﻫﺬﺍ ﻳﺎ ﺃﺧﻲ! ﺃﻧﺖ ﻭﺣﺪﻙ ﻣﻦ ﻳﺘﻔﻨّﻦ ﻓﻲ ﻣﺜﻞ ﻫﺬﻩ ﺍﻟﺨﺪﻉ ﺍﻟﺴﻴﺌﺔ!"""
Ushiromiya Krauss,"""ﺃﺗﺠﺮﺅﻭﻥ ﻋﻠﻰ ﺍﻟﺴﺨﺮﻳﺔ ﻣﻨّﻲ! ﺃﻧﺎ ﻣَﻦ ﻳﺠﺐ ﺃﻥ ﻳﺴﺄﻝ ﻫﻨﺎ! ﻣﻦ ﺍﻟﻤﺴﺆﻭﻝ ﻋﻦ ﻫﺬﻩ ﺍﻟﻤﺰﺣﺔ ﺍﻟﺴﻤﺠﺔ؟!"""
,ﺻﺎﺡ ﻛﺮﺍﻭﺱ ﺿﺎﺭﺑًﺎ ﺑﻴﺪﻩ ﻋﻠﻰ ﺍﻟﻄﺎﻭﻟﺔ، ﺛﻢ ﺭﺍﺡ ﻳﺮﻣﻖ ﺍﻟﺠﻤﻴﻊ ﺑﻐﻀﺐٍ ﺑﺎﻟﻎ.
,...ﻭﻷﻥ ﺫﻟﻚ ﺷﻤﻞ ﺍﻷﻃﻔﺎﻝ ﺃﻳﻀًﺎ، ﻓﻘﺪ ﺃﻓﺰﻋﻬﻢ ﻛﺜﻴﺮًﺍ...
Ushiromiya Kyrie,"""..ﻓﺠﺄﺓً ﺗﻈﻬﺮ ﺭﺳﺎﻟﺔ ﻣﻦ ﺷﺨﺺ ﻏﺎﻣﺾ ﻳﺪﻋﻲ ﺃﻧﻪ ﻗﺪ ﻣُﻨﺢ ﻟﻪ ﺍﻟﺤﻖ ﻓﻲ ﺍﻟﺘﺼﺮﻑ ﺑﻤﻤﺘﻠﻜﺎﺕ ﺃﺑﻲ. ﺇﺫﺍ ﺭﺑﻄﺘﻪ ﻣﻊ ﺍﻟﻨﻘﺎﺵ ﺍﻟﺬﻱ ﻛﺎﻥ ﺳﻴﺪﻭﺭ ﻓﻲ ﻫﺬﺍ ﺍﻹﺟﺘﻤﺎﻉ ﺍﻟﻌﺎﺋﻠﻲ، ......ﻓﺄﻋﺘﻘﺪ ﺃﻧﻪ ﻣﻦ ﺍﻟﻤﺒﻜﺮ ﻭﺻﻒ ﻫﺬﺍ ﺑﺄﻧﻪ ﻣﺠﺮﺩ ﺧﺪﻋﺔ."""
Ushiromiya Hideyoshi,"""ﻟﺴﺖُ ﻣﺘﺄﻛﺪًﺍ ﻣﻦ ﺫﻟﻚ. ﻗﺪ ﺗﻜﻮﻥ ﺣﻘًﺎ ﻭﺍﺣﺪﺓً ﻣﻦ ﻣﺰﺣﺎﺕ ﺃﺑﻲ ﺍﻟﺮﺧﻴﺼﺔ... ﺭﺑﻤﺎ ﺧﻄّﻂ ﻟﻬﺬﺍ ﻟﻴﺼﺪﻣّﻨﺎ ﻗﻠﻴﻼً، ﺑﻤﺎ ﺃﻧﻨﺎ ﻧﻨﺎﻗﺶ ﺗﻮﺯﻳﻊ ﻣﻴﺮﺍﺛﻪ ﺑﺪﻭﻧﻪ..."""
Ushiromiya Rudolf,"""ﺇﺫﺍ ﻛﺎﻥ ﺃﺑﻲ ﻫﻮ ﻣﻦ ﺧﻄﻂ ﻟﻬﺬﺍ، ......ﻓﻌﻨﺪﻫﺎ، ﻻ ﻳﻤﻜﻨﻨﺎ ﺃﻥ ﻧﺄﺧﺬ ﻣﺎ ﻗﺮﺃﺗﻪ ﻣﺎﺭﻳﺎ-ﺗﺸﺎﻥ ﺟﻬﺮًﺍ ﻋﻠﻰ ﺃﻧﻪ ﺧﺪﻋﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ...؟"""
Ushiromiya Eva,"""...ﻫﺬﺍ ﺻﺤﻴﺢ. ﺇﺫﺍ ﻓﺴﺮﻧﺎ ﻣﺤﺘﻮﻳﺎﺕ ﺍﻟﺮﺳﺎﻟﺔ ﺣﺮﻓﻴًﺎ، ﻓﻬﺬﺍ ﺍﺧﺘﺒﺎﺭ ﻟﻨﺎ ﻣﻦ ﻭﺍﻟﺪﻱ. ﻟﻘﺪ ﻋﻠﻖ ﻣﺮﺛﻴﺔ ﺍﻟﺴﺎﺣﺮﺓ ﻓﻲ ﺍﻟﻘﺎﻋﺔ ﻣﻨﺬ ﻣﺪﺓ، ﺣﺘﻰ ﻳﺘﻤﻜﻦ ﺃﻱ ﻣﻨّﺎ ﻣﻦ ﺣﻠﻬﺎ. ﺃﻋﻄﺎﻧﺎ ﻓﺘﺮﺓ ﻛﺎﻓﻴﺔ ﻟﺤﻠﻬﺎ. ﻣﻤﺎ ﻳﻌﻨﻲ ﺃﻥ ﻣﻦ ﻳﺤﻠﻬﺎ ﺃﻭﻻً ﺳﻴﺤﻈﻰ ﺑﻜﻞ ﺛﺮﻭﺗﻪ ﻭﻣﻤﺘﻠﻜﺎﺗﻪ... ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟"""
,...ﺃﺭﺃﻳﺖِ؟ ﻟﻘﺪ ﻧﺠﺢ ﺳﺤﺮﻧﺎ....
Ushiromiya Natsuhi,"""ﻣﺎ ﻫﺬﺍ ﺍﻟﻜﻼﻡ ﺍﻟﺴﺨﻴﻒ! ﻛﻮﻥ ﺯﻭﺟﻲ ﺧﻠﻴﻒ ﻋﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ ﻫﻲ ﺣﻘﻴﻘﺔ ﻻ ﺗﺘﺰﻋﺰﻉ!!"""
Ushiromiya Eva,"""ﻭﻟﻜﻦ ﻫﺬﻩ ﺍﻟﺮﺳﺎﻟﺔ ﺑﺎﻟﺬﺍﺕ ﺟﺎﺀﺕ ﻟﺘﻬﺰَّ ﺫﻟﻚ ﺍﻻﺩﻋﺎﺀ! ﻫﺬﻩ ﺭﺳﺎﻟﺔ ﻣﻦ ﺍﻟﺸﺨﺺ ﺍﻟﺬﻱ ﺃُﻋﻄﻲ ﻟﻪ ﻛﺎﻣﻞ ﺍﻟﺤﻖ ﻓﻲ ﺛﺮﻭﺓ ﻭﺍﻟﺪﻱ!"""
Ushiromiya Eva,"""ﺃﺧﻲ، ﻟﻘﺪ ﻋﺎﺩ ﺣﻘّﻚ ﻓﻲ ﻭﺭﺍﺛﺔ ﺍﻟﻌﺎﺋﻠﺔ ﺇﻟﻰ ﻧﻘﻄﺔ ﺍﻟﺼﻔﺮ. ﻣﻦ ﻳﺤﻞ ﻟﻐﺰ ﺍﻟﺴﺎﺣﺮﺓ، ......ﻭﻳﻌﺜﺮ ﻋﻠﻰ ﺫﻫﺐ ﺑﻴﺎﺗﺮﻳﺲ، ﻫﻮ ﻓﻘﻂ ﻣﻦ ﺳﻴﻜﻮﻥ ﺍﻟﻮﺭﻳﺚ ﺍﻟﺤﻘﻴﻘﻲ ﺍﻟﻘﺎﺩﻡ ﻟﻌﺎﺋﻠﺔ ﺃﻭﺷﻴﺮﻭﻣﻴﺎ!"""
Ushiromiya Krauss,"""ﻫﺬﺍ ﻫﺮﺍﺀ! ﺃﺗﻌﺘﻘﺪﻳﻦ ﺃﻧﻪ ﻳﻤﻜﻨﻨﺎ ﺍﻟﻮﺛﻮﻕ ﺑﻜﻠﻤﺎﺕ ﻻ ﻣﻌﻨﻰ ﻟﻬﺎ ﻓﻲ ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ؟ ﻛﻴﻒ ﻟﻨﺎ ﺃﻥ ﻧﺘﺄﻛﺪ ﻣﻦ ﺃﻧﻪ ﺍﻟﺨﺘﻢ ﺍﻟﺤﻘﻴﻘﻲ؟ ﻫﺬﺍ ﻟﻴﺲ ﺳﻮﻯ ﻣﺤﺎﻭﻟﺔ ﻋﺒﺜﻴﺔ ﻻ ﻳﻤﻜﻦ ﺍﻟﻮﺛﻮﻕ ﺑﻬﺎ!"""
Ushiromiya Eva,"""ﺇﺫًﺍ ﻟﻤﺎﺫﺍ ﻻ ﻧﺬﻫﺐ ﻣﺒﺎﺷﺮﺓً ﻟﺴﺆﺍﻝ ﺃﺑﻲ ﻧﻔﺴﻪ؟ ﻟﻢ ﺗﻌﺪ ﺍﻟﻤﺴﺄﻟﺔ ﺗﺘﻌﻠﻖ ﺑﻤﺰﺍﺟﻪ ﺍﻟﺴﻲﺀ ﺃﻭ ﺑﺼﺤﺘﻪ ﺍﻟﻤﺘﺪﻫﻮﺭﺓ ﺑﻌﺪ ﺍﻵﻥ!"""
Ushiromiya Eva,"""ﻫﺬﻩ ﺍﻟﺮﺳﺎﻟﺔ ﺗﺤﻤﻞ ﺧﺘﻤًﺎ ﺭﺳﻤﻴًﺎ ﻳُﺜﺒﺖ ﺃﻧﻬﺎ ﻣﻦ ﺷﺨﺺٍ ﻳﻤﺜﻞ ﻭﺍﻟﺪﻱ! ﺇﺫﺍ ﻛﻨﺖ ﺗﺸﻚ ﻓﻲ ﺫﻟﻚ، ﻓﺄﻇﻬﺮ ﺑﻌﺾ ﺍﻷﺩﻟﺔ ﻳﺎ ﺃﺧﻲ. ﺃﺛﺒﺖ ﺃﻥ ﻫﺬﻩ ﺍﻟﺮﺳﺎﻟﺔ ﻻ ﺗﻌﺒّﺮ ﻋﻦ ﺇﺭﺍﺩﺓ ﻭﺍﻟﺪﻱ!"""
Ushiromiya Krauss,"""ﺣـ-ﺣﺴﻨًﺎ. ﻛﻤﺎ ﺗﺸﺎﺋﻴﻦ. ﻟﻢ ﻳﻌﺪ ﻳﻬﻢ ﻣﺎ ﺇﺫﺍ ﻛﺎﻥ ﻭﺍﻟﺪﻧﺎ ﻓﻲ ﻣﺰﺍﺝ ﺟﻴﺪ ﺃﻡ ﻻ... ﻓﻠﻨﺼﻌﺪ ﻭﻧﺴﺄﻟﻪ ﻣﺒﺎﺷﺮﺓ."""
Ushiromiya Rudolf,"""ﻟﻨﻔﻌﻠﻬﺎ. ﻟﻨﺴﺄﻟﻪ ﻭﺟﻬًﺎ ﻟﻮﺟﻪ. ﻟﻜﻦ ﺑﺤﻖّ ﺍﻟﺴﻤﺎﺀ، ﻟﻤﺎﺫﺍ ﻋﻠﻴﻪ ﺩﺍﺋﻤًﺎ ﺃﻥ ﻳﻌﻘّﺪ ﺍﻷﻣﻮﺭ ﻫﻜﺬﺍ؟ ﺣﺴﻨًﺎ، ﺃﻋﺘﻘﺪ ﺃﻥ ﻫﺬﺍ ﻃﺒﻌﻪ!"""
Ushiromiya Rosa,"""ﺃ-ﺃﺗﺴﺎﺀﻝ ﻋﻤّﺎ ﺇﺫﺍ ﻛﺎﻥ ﻳﻨﺒﻐﻲ ﻋﻠﻴﻨﺎ ﺣﻘًﺎ ﻣﻮﺍﺻﻠﺔ ﻫﺬﺍ ﺍﻟﻨﻘﺎﺵ ﻋﻠﻰ ﺍﻓﺘﺮﺍﺽ ﺃﻥ ﻫﺬﻩ ﺍﻟﺮﺳﺎﻟﺔ ﺟﺎﺀﺕ ﻣﻦ ﻭﺍﻟﺪﻱ ..."""
Ushiromiya Eva,ﺃﻳﺘﻬﺎ ﺍﻟﺤﻤﻘﺎﺀ ﺭﻭﺯﺍ! ﺃﻟﻴﺲ ﻭﺍﺿﺤًﺎ ﻭﺿﻮﺡ ﺍﻟﺸﻤﺲ ﺃﻧﻬﺎ ﻣﻦ ﻭﺍﻟﺪﻱ؟! ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ ﺣﺘﻤًﺎ ﻣﻨﻪ!  ﺃﻟﻴﺲ ﻭﺍﺿﺤًﺎ ﺃﻧﻪ ﻳﻤﻨﺢ ﺃﺑﻨﺎﺀﻩ ﺍﻷﺭﺑﻌﺔ ﻓﺮﺻﺔ ﻣﺘﺴﺎﻭﻳﺔ ﻟﻴﺼﺒﺢ ﺃﺣﺪﻧﺎ ﺧﻠﻴﻔﺔ ﺍﻟﻌﺎﺋﻠﺔ؟!!
Ushiromiya Eva,"""ﻣﻮﺗﻲ، ﺃﻳﺘﻬﺎ ﺍﻟﺤﻤﻘﺎﺀ ﻓﺎﺭﻏﺔ ﺍﻟﻌﻘﻞ!!"""
,ﺭﻭﺯﺍ ﻏﺒﻴﺔ ﺣﻘًﺎ.{n} ﻟﻤﺎﺫﺍ ﻻ ﺗﺴﺘﺴﻠﻢ ﻭﺗﻤﻮﺕ ﺇﻟﻰ ﺍﻷﺑﺪ...؟
Ushiromiya Rosa,"""ﺁ-ﺁﺳﻔﺔ.....! ﻧﻌﻢ... ﺃﻧﺖِ ﻋﻠﻰ ﺣﻖ... ﺁﺳﻔﺔ ﺟﺪًﺍ..."""
,ﻓﻲ ﺍﻟﺒﺪﺍﻳﺔ، ﺷﻜﻚ ﺍﻟﻜﺒﺎﺭ ﺟﻤﻴﻌًﺎ ﻓﻲ ﻣﺼﺪﺍﻗﻴﺔ ﺍﻟﺮﺳﺎﻟﺔ، ﻭﻟﻜﻦ ﺑﻌﺪ ﺃﻥ ﺃﺩﺭﻙ ﺍﻟﺜﻼﺛﺔ ﺃﻥ ﻫﺬﻩ ﻓﺮﺻﺔ ﻻ ﺗﺘﻜﺮﺭ ﺇﻻ ﻣﺮﺓ ﻭﺍﺣﺪﺓ ﻓﻲ ﺍﻟﻌﻤﺮ، ﻏﻴﺮﺕ ﺇﻳﻔﺎ ﻣﻮﻗﻔﻬﺎ، ﻣﺪﻋﻴﺔ ﺃﻥ ﺍﻟﺮﺳﺎﻟﺔ ﻛﺎﻧﺖ ﺣﻘﻴﻘﻴﺔ،
,ﻭﻗﺪ ﻓﻬﻢ ﻛﻞٌّ ﻣﻦ ﺭﻭﺩﻭﻟﻒ ﻭﺭﻭﺯﺍ ﺫﻟﻚ ﺃﻳﻀًﺎ، ﻭﻭﺍﻓﻘﺎﻫﺎ ﺍﻟﺮﺃﻱ.
Ushiromiya Natsuhi,"""ﻳﺎ ﻟﻠﻔﻈﺎﻋﺔ!! ﻛﻴﻒ ﻳﻤﻜﻦ ﻟﺒﺎﻟﻐﻴﻦ ﻣﺜﻠﻜﻢ ﺃﻥ ﻳﺄﺧﺬﻭﺍ ﻣﺰﺣﺔً ﺗﺎﻓﻬﺔً ﻛﻬﺬﻩ ﻋﻠﻰ ﻣﺤﻤﻞ ﺍﻟﺠﺪ...! ﻛﻢ ﻫﺬﺍ ﻣﺨﺰٍ! ﻟﺴﺖ ﺑﺤﺎﺟﺔ ﻷﻥ ﺃﻛﻮﻥ ﻣﻜﺎﻥ ﺃﺑﻲ ﺣﺘﻰ ﺃﻓﻬﻢ ﺷﻌﻮﺭﻩ!!"""
Ushiromiya Hideyoshi,"""ﻡ-ﻡ-ﻡ-ﻡ-ﻣﻬﻼً! ﻧﺎﺗﺴﻮﻫﻲ-ﺳﺎﻥ، ﺃﻟﻦ ﻳﻜﻮﻥ ﻛﻞ ﺷﻲﺀٍ ﻋﻠﻰ ﻣﺎ ﻳﺮﺍﻡ ﺇﻥ ﺳﺄﻟﻨﺎ ﺃﺑﻲ ﻭﺣﺴﺐ...؟! ﻛﻞ ﺷﻲﺀٍ ﺳﻴﻜﻮﻥ ﺑﺨﻴﺮ ﺇﻥ ﻗﺎﻝ ﺃﺑﻲ ﺑﺒﺴﺎﻃﺔ ﺇﻧﻪ ﻻ ﻳﻌﺮﻑ ﺷﻴﺌًﺎ ﻋﻦ ﺍﻟﺮﺳﺎﻟﺔ!"""
Ushiromiya Eva,"""ﺃﺧﻲ. ﻋﻠﻴﻚ ﺃﻥ ﺗﺘﺤﻤّﻞ ﺍﻟﻤﺴﺆﻭﻟﻴﺔ ﻭﺗﺴﺘﺨﺮﺝ ﻣﻨﻪ ﻋﺒﺎﺭﺓ ﻭﺍﺣﺪﺓ ﻓﻘﻂ ﺗﻘﻮﻝ ﺇﻧﻪ ﻻ ﻳﻌﺮﻑ ﺷﻴﺌًﺎ ﻋﻦ ﺗﻠﻚ ﺍﻟﺮﺳﺎﻟﺔ. ﻫﺬﺍ ﻟﻴﺲ ﻭﻗﺖ ﺍﻟﺨﻮﻑ ﻟﻜﻮﻧﻪ ﻓﻲ ﺣﺎﻟﺔ ﻣﺰﺍﺟﻴﺔ ﺳﻴﺌﺔ، ﺃﻟﻴﺲ ﻛﺬﻟﻚ؟!"""
,ﻳﺎ ﻟﻚ ﻣﻦ ﺃﺣﻤﻖ... ﺃﻥ ﺗﺨﺎﻑ ﻣﻦ ﻭﺍﻟﺪﻙ ﻭﺃﻧﺖ ﺑﻬﺬﺍ ﺍﻟﻌﻤﺮ؟!{n} ﻟﻢَ ﻻ ﻳﺴﺘﺴﻠﻢ ﻭﻳﻤﻮﺕ ﺇﻟﻰ ﺍﻷﺑﺪ...؟
