Speaker,Spanish (ES)
Ushiromiya Krauss,"""... N-Natsuhi... ¡¡¡Natsuhiiiiiiiiiiiii!!!"""
,Natsuhi cayó hacia atrás.
,"Cuando la parte posterior de su cabeza golpeó el suelo, una salpicadura roja se extendió bajo ella... formando una sola flor para adornar su rostro muerto..."
Ushiromiya Rosa,"""Natsuhi... nee‐san..."""
Ushiromiya Krauss,"""¡¿P-Por qué le disparaste?! ¡¿Por qué le disparaste, Eva?! ¡¡Evaa{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}aa!!"""
,"Krauss aulló, levantó su arma y corrió hacia Eva."
,"Al mismo tiempo, Hideyoshi se puso entre ellos. Se produjo una riña entre los dos hombres."
Ushiromiya Krauss,"""¡¿¡¿Cómo te atreves a hacerle esto a Natsuhi?!?! ¡¡A Natsuhiii{-}i{-}i{-}i{-}i{-}i{-}i{-}i{-}iii, nngaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aaahhh!!"""
Ushiromiya Hideyoshi,"""¡¡K-Krauss nii-san, 'tás equivoca'o... 'tás totalmente equivoca'o... Eso... solo fue un accidente!!..."""
Ushiromiya Krauss,"""Evaa{-}a{-}a{-}a{-}a{-}a{-}aaa, ¡¿¡¿cómo pudiste?!?! ¡Te mataré! ¡¡Voy a matarte{-}e{-}e{-}e{-}e{-}e{-}e{-}ee!!"""
Ushiromiya Eva,"""Yo... no le disparé... no lo hice... ¡¡Yo... le dije que parara, y entonces se lanzó sobre mí, y...!!"""
,"Krauss, que acababa de ver a su esposa siendo asesinada frente a sus ojos, había perdido todo rastro de racionalidad en su expresión."
,"Estaba tan furioso que, si hubiera empujado a Hideyoshi a un lado y hubiera atacado a Eva, podría haberle destrozado la garganta."
Ushiromiya Krauss,"""¡¿Por qué la mataste?! ¡¿Por qué?! ¡¡Evaaa{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}aa!!"""
Ushiromiya Hideyoshi,"""¡¡Fue un accidente... un accidente...!! ¡¡Tranquilízate, Krauss nii‐san...!! Ow{0}ow{0}ow{0}ow{0}ow{0}ow... nngg{0}g{0}g{0}g{0}g{0}g{0}g{0}gghhhh..."""
,Otra explosión resonó.{n}La cara de Hideyoshi estaba cubierta de sangre.
,"Los dos habían estado peleando por el arma que Krauss sostenía, tratando de alejarla de ellos."
,"Cuando el cañón giró para apuntar a la barbilla de Krauss... la burlona y amorfa muerte, dueña de la habitación de oro, había blandido su guadaña una vez más."
,Un hilo de sangre... goteó de la boca de Krauss.
Ushiromiya Hideyoshi,"""¡¡U‐uwa{0}a{0}a{0}a{0}a{0}aahh... hyaa{0}a{0}a{0}a{0}a{0}a{0}a{0}a{0}aahhh!!..."""
,"Los dos cayeron, con el cuerpo de Krauss encima de Hideyoshi."
,"Dejando escapar un grito cobarde, Hideyoshi retrocedió antes de que el cuerpo de Krauss pudiera cubrirlo..."
Ushiromiya Eva,"""¡¡Q-Querido...!!"""
Ushiromiya Hideyoshi,"""¡¡Yo no hice na'!! ¡¡¡El dedo de Krauss nii-san quedó atrapa'o en el gatillo!... ¡¡Fue un accidente, en serio lo fue!!..."""
Ushiromiya Eva,"""¡¡E-Es cierto, un accidente... Todo esto fue un accidente!!..."""
,"Mientras ambos rompían a sollozar y afirmaban repetidamente que todo había sido un accidente, Rosa y los demás no pudieron decir nada..."
,"La bruja también observó esta escena, pero no dijo nada, y parecía estar completamente desinteresada."
Ushiromiya Hideyoshi,"""¡N-No fue nuestra culpa!... ¡Fue solo un accidente!... Ustedes lo vieron, ¡¿verdad?! ¡¿Verdad?!"""
Ushiromiya Eva,"""Tú lo viste, ¡¿no, Rosa?! ¡Krauss nii-san y Natsuhi nee-san dejaron que sus emociones se apoderaran de ellos y nos atacaron!..."""
Ushiromiya Rosa,"""... Bueno, no puedo decir que estoy segura."""
Ushiromiya Eva,"""¡¡Rosa, idiota!! Lo viste, ¡¿verdad?! ¡¡Lo viste desde allí mismo, así que debes saberlo!!"""
Ushiromiya Rosa,"""Lo siento. No puedo decir si sucedió por accidente... o si los mataron y trataron de hacerlo parecer un accidente."""
Ushiromiya Eva,"""¡¡¡R‐Rosa, tú...!!!"""
Ushiromiya Hideyoshi,"""¡Rudolf‐kun...! ¡Lo viste! Tú sabes lo que ocurrió, ¡¿cierto?! ¡¿Cierto?!"""
Ushiromiya Rudolf,"""... Lo siento, pero estoy de acuerdo con Rosa. No podemos decir si fue un accidente o algo intencional."""
,Las miradas de Rosa y Rudolf parecían muy frías e indiferentes hacia Eva y su marido.
Ushiromiya Eva,"""¿Qué vamos a hacer? ¡Murieron por un disparo...! ¡¡No podemos decir que esto ha sido solo un accidente!!..."""
Ushiromiya Hideyoshi,"""¡E-El bosque! ¡Diremos que fueron al bosque y desaparecieron! ¡Así podremos ganar algo de tiempo!..."""
Ushiromiya Eva,"""Eso no nos librará del apuro, ¡¿verdad?! ¡¡La policía simplemente buscará en todo el bosque!! Y de todos modos, ¡¿por qué esos dos se irían a un bosque salvaje como ese?! ¡Parecerá sospechoso desde el principio! ¡¡No hay forma en que podamos salir de esta!!"""
Ushiromiya Hideyoshi,"""¡Todo saldrá bien...! ¡Si escondemos los cadáveres aquí, nadie podrá encontrarlos! ¡Si todos nos hacemos los tontos, funcionará!"""
Ushiromiya Rosa,"""No funcionará... No hay forma de engañar a la policía. Si los dos desaparecen durante una conferencia familiar donde estábamos discutiendo sobre el problema de la herencia... la policía no lo tomará solo como un caso de personas desaparecidas."""
Ushiromiya Eva,"""... A-Acabo de pensar en algo..."""
,"Aunque Eva se había estado rascando la cabeza, abrumada por la emoción... sus brazos cayeron de repente como si sus cuerdas hubieran sido cortadas."
Ushiromiya Hideyoshi,"""¿E-En qué has pensa'o?"""
Ushiromiya Eva,"""... Un accidente... Solo necesitamos hacer que parezca un accidente."""
Ushiromiya Hideyoshi,"""¡No digas tonterías!... ¡¿Qué clase de accidente?!... ¡Hay claras heridas de bala en ambos cadáveres! ¡¡Incluso si los quemamos para que parezca que fueron atrapa'os en un incendio, seguiría siendo obvio que fueron asesinados con armas de fuego!!"""
Ushiromiya Eva,"""... ¿Un incendio? Eso no es suficientemente bueno... Necesitamos algo más grande. Un accidente muchísimo más grande."""
Ushiromiya Hideyoshi,"""¿U-Un accidente muchísimo más grande?..."""
,Eva avanzó lentamente... le dio un golpecito y habló.
Ushiromiya Eva,"""Un accidente de explosión... Solo necesitamos el tipo de accidente que no deje rastros de sus cadáveres."""
,"Mientras jugaba con el interruptor que provocaría una explosión automática a medianoche... Eva se giró para mirarlos, con una expresión enloquecida en su rostro..."
,Fue realmente... una inspiración loca.
,"Si giraban el interruptor hacia la derecha y esperaban a la medianoche, las novecientas toneladas de explosivos acabarían con la mansión sin dejar rastro."
,Ni siquiera quedarían restos de los cadáveres. No habría forma de saber que habían muerto por heridas de bala antes de la explosión.
Ushiromiya Eva,"""¡Es un hecho inquebrantable que esta isla todavía está llena de explosivos de la guerra! ¡¡Entonces, por coincidencia, mañana por la noche... algo lo activará por casualidad y todo explotará!! ¡Sí, será un accidente! ¡¡Un accidente de explosión!! ¡¿Qué opinan?! ¡¡No hay forma de que la policía descubra la verdad!! ¡¡De esta manera podemos lograrlo!! ¡¡Podemos ocultar la forma en que murieron!!"""
Ushiromiya Hideyoshi,"""Ja... jajaja... qué... ridículo..."""
,"Temblando, Hideyoshi buscó frenéticamente un contraargumento, con la esperanza de repudiar la loca idea de Eva."
,... Pero no pudo encontrar ninguno.
,"Si hicieran estallar todo, los hechos serían confusos...{n}¡Podrían hacer que pareciera que Krauss y Natsuhi habían muerto en un accidente de explosión!..."
Ushiromiya Eva,"""¡¡¡Es perfecto, simplemente perfecto!!!... ¡Después de todo, fue un accidente que murieran de todos modos! ¡¡Solo estamos cambiando el tipo de accidente!! ¿No es así? ¡¡Podemos pensar en cualquier historia que queramos!! ¡Por casualidad, el resto de nosotros estaremos en la mansión oculta mañana por la noche! ¡¡Entonces, cuando ocurra el accidente de la explosión, tendremos la suerte de sobrevivir!! ¡¡Esa historia debería funcionar!!"""
Ushiromiya Rosa,"""... ¿Q-Qué tipo de historia estás planeando?... ¡¿Qué tipo de historia podría explicar cómo los dos permanecieron solos aquí, mientras el resto de nosotros fuimos a la mansión oculta y convenientemente logramos escapar?!..."""
Ushiromiya Eva,"""¡¡¡Eso es lo que tenemos que pensar ahora, estúpida Rosa!!! ¡¡No importa lo que sea, siempre y cuando estemos todos de acuerdo!! ¡¡Pensaré en algo... Estoy pensando... Todos ustedes piensen también!! ¡¡¡Que alguien piense algo{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o{-}o!!!"""
Ushiromiya Hideyoshi,"""Tranquilízate, Eva... ¡Pensaré en algo, y to's los demás también lo harán! ¡Definitivamente pensaremos en algo y to' saldrá bien! Compartiremos la carga. ¡¡No tendrás que cargar con to' tú sola!!... ¡¡To' estará bien... To' estará bien!! ¡Sé que pensaremos en una buena excusa!"""
Ushiromiya Rosa,"""... ¿Qué clase de excusa? ¿Llevamos a los niños y a todos los sirvientes a explorar un pasadizo subterráneo, dejándolos solo a ellos dos atrás, y el resto de nosotros decidimos pasar la noche en la mansión oculta? ¿Cómo podría funcionar cualquier excusa?... ¡Es una locura!"""
Ushiromiya Eva,"""¡¡Y pensar en esa locura es nuestro trabajo!! ¡¿Por qué actúas como si esto no tuviera nada que ver contigo?! ¡¡¡Piensa también en algo!!!"""
Ushiromiya Rosa,"""... Nee‐san. Déjame hacerte una pregunta... Si haces explotar la isla, ¿qué pasará con este oro?"""
Ushiromiya Eva,"""Nnn... b‐bueno..."""
Ushiromiya Rosa,"""Por fin hemos conseguido 20 mil millones de yenes en oro. ¿Y quieres hacerlo volar por los aires?..."""
Ushiromiya Eva,"""¡¡Podemos llevárnoslo, es así de sencillo!! ¡La explosión ocurrirá mañana a medianoche! ¡¡Tenemos todo un día entero!! Si todos lo llevamos juntos, podríamos—"""
Ushiromiya Rosa,"""Te das cuenta de que hay diez toneladas, ¿cierto?... Somos un grupo pequeño que, como mucho, puede cargar un saco de arroz cada uno, y solo tenemos un día. ¿Cuánto crees que podemos llevar de un lado a otro a través de este largo pasaje subterráneo que atraviesa toda la isla? Estás siendo absurda."""
Ushiromiya Eva,"""¡¡M-Mira esto!! ¡Tenemos esta tarjeta! ¡¡La tarjeta con mil millones de yenes que nos dio esa mujer!! ¡Podemos llevar todo el oro que podamos! ¡Además de eso, tenemos la tarjeta que vale mil millones de yenes! ¡Si lo dividimos en tres partes, tendremos más de 300 millones cada uno! ¡¡Eso debería ser suficiente para todos nuestros propósitos!!"""
Ushiromiya Rosa,"""No gracias."""
Ushiromiya Eva,"""¿Q-Qué?..."""
Ushiromiya Rosa,"""Hay una montaña que vale 20 mil millones de yenes aquí mismo. ¿Por qué debería estar satisfecha con unos míseros 300 millones?"""
Ushiromiya Eva,"""R-Rosaaaaa..."""
,El rostro de Eva se contrajo de angustia... y se encontró con la mirada de fría despreocupación de Rosa.
Ushiromiya Rosa,"""... Incluso si tenemos en cuenta la parte de Krauss nii-san, eso nos da 5 mil millones de yenes para cada uno. Sustrae los 300 millones de la tarjeta y el resto de mi parte son 4.7 mil millones... Si aceptas pagarme esa cantidad, entonces podrás hacer lo que quieras con esta montaña de oro."""
Ushiromiya Eva,"""¡¿Qué crees que estás diciendo?! ¡¿Así que no pretendes de cooperar?!"""
Ushiromiya Rosa,"""Nee‐san. Por favor, cálmate y escucha. Te voy a sugerir la manera en que ambas podemos salir con la mayor cantidad de dinero."""
Ushiromiya Eva,"""¡¿¡¿Q‐Qué?!?!..."""
Ushiromiya Rosa,"""Quiero que vayas a la policía y te entregues, admitiendo que te metiste en una pelea y el arma se disparó."""
Ushiromiya Eva,"""¿E-Estás loca? ¡¡¡No quiero ir a la policía!!!"""
Ushiromiya Rosa,"""Por supuesto, no queremos decir que el crimen ocurrió aquí. La policía encontraría el oro... Sí, ¿qué te parece el jardín de rosas? Está lloviendo a cántaros, por lo que la policía probablemente no encontrará ninguna contradicción en la escena del crimen."""
Ushiromiya Rosa,"""Te dejaré pensar en una excusa de por qué tú y Nii-san comenzaron a pelear mientras sostenían armas en el jardín de rosas bajo la lluvia... No intentes involucrarnos a nosotros y a nuestra parte solo porque quieres ocultar tu crimen."""
Ushiromiya Eva,"""¡¡¡R‐Rosaaa{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}aaa!!!"""
Ushiromiya Rosa,"""No está tan mal, ¿cierto? No es como si te fueran a encerrar por décadas. Fue un accidente, ¿no? Podrás salir de ahí en unos cuantos años... Una vez que hayas pagado por tu crimen y hayas salido, podrás hacer lo que quieras con tus 5 mil millones."""
Ushiromiya Eva,"""¡¡No, absolutamente no!! ¡¿Qué pasaría si nos arrestaran?! ¡¿Qué pasaría con la empresa de mi esposo?!"""
Ushiromiya Rosa,"""¿A quién le importa la empresa? Con 5 mil millones de yenes, seguir trabajando sería una pérdida de tiempo, ¿verdad?"""
,Rosa nunca tuvo intención de seguir la idea que propuso Eva.
,"En cuanto al tamaño de la porción de cada persona, nadie tenía nada que ganar de un accidente de explosión."
,"Al hacer eso, podrían ocultar las muertes de Krauss y Natsuhi. No había otra razón para hacerlo."
,"Desde la perspectiva de Rosa, el resultado ideal sería que confesaran sus crímenes, sin trucos innecesarios."
,Todo lo que quería hacer era cambiar la escena del crimen de aquí a un lugar diferente.
,"Sin embargo, Eva no quería ser arrestada."
,"A ella no le gustó que su parte se redujera de 5 mil millones a 300 millones, pero incluso eso era más que suficiente para cubrir la cantidad que había estado tratando de sacarle a Krauss en primer lugar."
,"Ella quería ocultar lo que había sucedido aquí, incluso si eso significaba hacer explotar 4.7 mil millones de yenes."
,¿Qué pasaría si los arrestaran?
,"La vida, la empresa y la confianza por las que Eva y su esposo habían trabajado tanto en construir... Eran cosas que no se podían recuperar con dinero."
,"¡Así que quería ocultar las muertes de Krauss y Natsuhi, incluso si eso significaba hacer explotar sus 4.7 mil millones de yenes en oro!..."
,"Pero desde la perspectiva de Rosa, eso solo era una tontería irracional."
Ushiromiya Eva,"""¡¡R‐Rosaaa{-}a{-}a{-}a{-}a{-}a{-}a{-}a{-}aaa!!"""
Ushiromiya Rosa,"""¿Qué crees que estás haciendo con ese arma, Nee-san?... ¿Vas a ‘disparar por accidente’ y me matarás a mí también? Eso hará que encontrar una excusa sea aún más difícil. De hecho, también será más difícil explicar las otras dos muertes como accidentes..."""
