Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Spanish (ES),Arabic (AR)
,"......Probably about pushing a few more chores onto me.{n}My roommate, who normally would never even look me in the eye, was smiling at me unpleasantly.","...She's probably trying to push a few more chores onto me. My roommate, who never even looked me in the eye normally, was smiling at me unpleasantly. ","......She's probably talking about pushing a few more chores onto me.My roommate, who normally never even looked me in the eye, was smiling at me unpleasantly.",……また、私にいくつかの労務を押し付ける話だろう。普段は私に目など一切合わせもしないルームメイトが、気色悪く微笑みかけてくる。,……また、私にいくつかの労務を押し付ける話だろう。{n}普段は私に目など一切合わせもしないルームメイトが、気色悪く微笑みかけてくる。,"......Она, наверное, изъявляет своё намерение спихнуть на меня ещё несколько задач по дежурству.{n}Моя соседка, которая обычно даже не смотрела мне в глаза, неприятно мне улыбалась.","......Provavelmente sobre empurrar mais tarefas para mim.{n}Minha colega de quarto, que normalmente sequer me olha nos olhos, estava sorrindo para mim, desagradavelmente.",……又是要把好几项劳动推给我吧。{n}平时决不会与我打照面的室友向我露出了恶心的微笑。,……又是要把好幾項勞動推給我吧。{n}平時決不會與我打照面的室友向我露出了噁心的微笑。,"... Probabilmente vorrà appiopparmi un altro po' di lavori. La mia compagna di stanza, che normalmente non mi guarderebbe neanche negli occhi, mi stava sorridendo sgradevolmente.","... Ella probablemente está hablando de pasarme unas cuantas labores de más a mí.{n}Mi compañera de cuarto, que normalmente nunca me miraba a los ojos, estaba sonriéndome desagradablemente.",......ﻋﻠﻰ ﺍﻷﺭﺟﺢ ﺃﻧّﻬﺎ ﺗﺤﺎﻭﻝ ﺩﻓﻊ ﺑﻌﺾ ﺍﻟﻤﻬﺎﻡ ﺍﻟﺮﺗﻴﺒﺔ ﻋﻠﻲّ.{n}ﺯﻣﻴﻠﺘﻲ ﻓﻲ ﺍﻟﻐﺮﻓﺔ، ﺍﻟﺘﻲ ﻻ ﺗﻜﺎﺩ ﺗﺮﻓﻊ ﻋﻴﻨﻬﺎ ﻭﺗﻨﻈﺮ ﺇﻟﻲ، ﺗﺒﺘﺴﻢ ﻟﻲ ﺑﺎﺑﺘﺴﺎﻣﺔ ﺗﺒﻌﺚ ﻋﻠﻰ ﺍﻻﺷﻤﺌﺰﺍﺯ.
,"But I'll have a much easier time having the weekly duty pushed onto me and doing it alone, rather than being forced to do it with her.","But it'll be easier to have the weekly duty pushed onto me alone, rather than doing it together with her. ","But it'll be easier to have the weekly duty pushed onto me alone, rather than doing it together with her.",しかし、二人で週番をやらされるよりは、押し付けられて一人で作業をする方が気楽でいい。,[=JP],"Но легче выполнять еженедельные связанные с дежурством задания, спихнутые на меня одну, чем выполнять их вместе с ней.","Mas será muito melhor para mim me encarregar dos deveres sozinha, do que ser forçada a fazer com ela.",不过，比起两人一起值周，还是被她全推给我，由我一人来干要轻松得多。,不過，比起兩人一起值周，還是被她全推給我，由我一人來幹要輕鬆得多。,"Ma sarà più semplice avere i compiti settimanali affidati a me sola, piuttosto che doverli svolgere assieme a lei.","Pero será más fácil tener las labores de la semana presionadas solo en mí, que hacerlas junto con ella.",ﻭﻣﻊ ﺫﻟﻚ، ﻓﺈﻥ ﺍﻟﻌﻤﻞ ﺑﻤﻔﺮﺩﻱ ﺑﻌﺪ ﺃﻥ ﺃُﺟﺒَﺮ ﻋﻠﻴﻪ ﺃﺭﻳﺢ ﻭﺃﻓﻀﻞ ﻣﻦ ﺍﻟﻌﻤﻞ ﺑﺎﻟﺘﻨﺎﻭﺏ ﻧﺤﻦ ﺍﻻﺛﻨﺘﻴﻦ.
,That's a small price to pay to have her continue to ignore me...,That's a small price to pay to have her continue to ignore me non-stop... ,That's a small price to pay to have her continue to ignore me non-stop...,それを引き受けることで、引き続き私を無視してくれるなら、お安い御用…。,[=JP],"Это довольно скромная цена за то, чтобы она продолжала и дальше игнорировать меня...",É um preço pequeno a se pagar para que ela continue me ignorando...,如果只要接受这个，就会继续无视我的话，那就太划算了…。,如果只要接受這個，就會繼續無視我的話，那就太划算了…。,È un piccolo prezzo da pagare per far sì che lei continui a ignorarmi senza fine...,Es un pequeño precio que debo pagar para que ella siga ignorándome sin parar...,ﺇﺫﺍ ﻛﺎﻥ ﻗﺒﻮﻝ ﺫﻟﻚ ﻳﻌﻨﻲ ﺃﻧﻬﺎ ﺳﺘﺴﺘﻤﺮ ﻓﻲ ﺗﺠﺎﻫﻠﻲ، ﻓﻬﺬﺍ ﻣﻄﻠﺐٌ ﺳﻬﻞ ﺍﻟﻤﻨﺎﻝ...
,"Yet after the shameless excuses, she transitioned into pushing a completely different point, insisting on flipping the issue on its head, as if I should have come forward and done it of my own initiative.","Even so, with a completely shameless excuse, she sidestepped the issue for some reason and insisted on flipping the situation around, as though I should've come forward and done it of my own initiative. ","Even so, with a completely shameless excuse, she sidestepped the issue for some reason and insisted on flipping the situation around, as though I should have come forward and done it of my own initiative.",なのに彼女は、白々しい言い訳から、なぜか論点が摩り替わって、私が率先してそれをやるべきであるというような、立場の逆転に固執している。,[=JP],"Но всё равно, воспользовавшись совершенно бесстыдным предлогом, она по какой‐то причине отошла от истинной сути вопроса и выставила ситуацию так, как будто я должна вызваться сама и по собственной инициативе самолично выполнить возложенную на нас обоих работу.","Mesmo após desculpas sem vergonha, ela fez uma transição levando a um ponto completamente diferente, insistindo em virar a questão em seu favor, como se eu tivesse que avançar e fazer isso de iniciativa própria.",然而，她却执着于反转立场，凭借虚伪的借口，莫名其妙地转换论点，硬是要说成，我就该去带头劳动。,然而，她卻執著於反轉立場，憑借虛偽的藉口，莫名其妙地轉換論點，硬是要說成，我就該去帶頭勞動。,"Eppure, con una scusa davvero spudorata, aggirò il problema per qualche ragione e insistette nel girare la frittata, come se avessi dovuto essere io a propormi di mia iniziativa per farlo.","Aun así, con una excusa completamente desvergonzada, ella dejó de lado el problema por alguna razón e insistió en girar la situación, como si yo tuviera que ofrecerme y hacerlo por iniciativa propia.",ﻭﻣﻊ ﺫﻟﻚ، ﻭﺑﻌﺬﺭٍ ﻣﺨﺠﻞٍ ﺗﻤﺎﻣًﺎ، ﺗﺠﻨَﺒﺖْ ﻧﻘﺎﺵ ﺍﻟﻤﺴﺄﻟﺔ ﻭﺃﺻﺮﺕ ﻋﻠﻰ ﺍﻟﻠﻒ ﻭﺍﻟﺪﻭﺭﺍﻥ، ﻭﻛﺄﻧﻲ ﺃﻧﺎ ﻣﻦ ﻳﺠﺐ ﺃﻥ ﺃﻗﻮﻡ ﺑﺬﻟﻚ ﻛﻤﺒﺎﺩﺭﺓ ﻣﻨﻲ.
,......One of the special traits of this academy is that it's full of girls who don't know how to ask a favor.,...One of the special traits of this academy is that it's full of girls who don't know how to ask a favor. ,[=UP],……ものの頼み方を知らない子が多いのが、この学園の特徴だ。,[=JP],"......Одна из особенностей этой академии — она полна девушек, не умеющих попросить об одолжении.",......Uma peculiaridade especial desta academia é o fato de estar repleta de garotas quem não sabem pedir favores.,……充斥着大量不懂怎么拜托人的学生，此乃这个学园的特色。,……充斥著大量不懂怎麼拜托人的學生，此乃這個學園的特色。,... Una delle caratteristiche speciali di quest'accademia è il fatto che è pieno di ragazze che non sanno come chiedere un favore.,... Uno de los rasgos especiales de esta academia es que está plagada de chicas que no saben cómo pedir un favor.,......ﻣﻦ ﺍﻟﺴﻤﺎﺕ ﺍﻟﺨﺎﺻﺔ ﻟﻬﺬﻩ ﺍﻷﻛﺎﺩﻳﻤﻴﺔ ﺃﻥ ﻓﺘﻴﺎﺗﻬﺎ ﻻ ﻳﻌﺮﻓﻦ ﻛﻴﻔﻴﺔ ﻃﻠﺐ ﻣﻌﺮﻭﻑ.
Mammon,"""......What's {i:her} problem? She pisses me off. I'd love to just gouge her right in the forehead.""","""...That kid. She pisses me off. I'd love to just gouge her right in the forehead."" ","""......That kid.  She pisses me off.  I'd love to just gouge her right in the forehead.""",「……何この子。ムカつくー。眉間に思いっきり私の杭をねじ込んでやりたい。」,「……何この子。ムカつくー。眉間に思いっきり私の杭をねじ込んでやりたい」,"""......Эта девчонка. Она меня бесит. Я с удовольствием продырявлю ей лоб.""","""......Qual o problema {i:dela}? Ela me irrita. Eu adoraria goivar ela bem no meio da testa.""",「……啥呀，这人。可气——。好想以我之桩一口气钻进她的眉间。」,「……啥呀，這人。可氣——。好想以我之樁一口氣鑽進她的眉間。」,"""... Quella ragazza. Mi irrita. Mi piacerebbe tanto perforarla proprio nella fronte.""","""¿Cuál es el problema de esa {i:chica}? Me repugna. Me gustaría atravesarla justo por la frente.""","""......ﻣﺎ {i:ﻣﺸﻜﻠﺘﻬﺎ}؟ ﺇﻧّﻬﺎ ﺗﻐﻀﺒﻨﻲ. ﻛﻢ ﺃﻭﺩّ ﺷﻖ ﺟﺒﻬﺘﻬﺎ."""
Ushiromiya Ange,"""Yes. I'll take you up on that sometime.""","""Yeah. I hope you do, one of these days."" ","""Yeah.  I'll leave it up to you then.""",「そうね。ぜひ今度、お願いするわ。」,「そうね。ぜひ今度、お願いするわ」,"""Да. Тогда я оставляю это на тебя.""","""Sim. Por favor, em uma próxima oportunidade.""",「是呢。下次一定请你动手。」,「是呢。下次一定請你動手。」,"""Già. Allora lascerò fare a te.""","""Sí. Te lo dejo a ti entonces.""","""ﺣﺴﻨًﺎ. ﻳﺎ ﻟﻴﺘﻚ ﺗﻔﻌﻠﻴﻦ."""
,........................... ......Yeah. Having a friend nearby all the time to complain to......makes me happier than I thought it would.,......... ...Yeah. Having a friend nearby all the time to complain to...makes me happier than I thought it would. ,"........................Yeah.Having a friend nearby all the time to complain to, ......makes me happier than I thought it would.",………………………。……うん。やっぱり、悪態を聞いてくれる友達が常に身近に居てくれるのは、……思った以上に、嬉しい。,[=JP],"........................Ага. Присутствие рядом друга, которому можно пожаловаться на всё, делает меня счастливей, чем я ожидала.",.................................Sim. Ter uma amiga perto o tempo todo para reclamar......me fez mais feliz do que eu poderia imaginar.,………………………。……嗯。果然，有个能听自己发牢骚的朋友一步不离地待在身边，……开心得超出想象。,………………………。……嗯。果然，有個能聽自己發牢騷的朋友一步不離地待在身邊，……開心得超出想像。,... Già. Avere un amica sempre vicina con cui lamentarsi... mi rende più felice di quanto pensassi.,... Sí. Tener a una amiga cerca todo el tiempo con quien quejarme... me hace más feliz de lo que pensé que me haría.,........................... ......ﻓﻌﻼً. ﻭﺟﻮﺩ ﺻﺪﻳﻘﺔ ﺗﺴﺘﻤﻊ ﺇﻟﻰ ﺣﻠﻄﻤﺘﻲ، ﻫﻮ ﺃﻣﺮٌ ﻣﺒﻬﺞ ﺃﻛﺜﺮ ﻣﻤﺎ ﺗﻮﻗﻌﺖ.
,The Seven Sisters really were lively when they were all gathered together.,It really was lively with all the Seven Sisters gathered together. ,It really was lively with all the Seven Sisters gathered together.,七姉妹はみんな揃うと本当に賑やかだった。,[=JP],"С Семью Сёстрами, собравшимися вместе, обстановка была действительно оживлённой.",As Sete Irmãs são realmente animadas quando estão todas juntas.,七姐妹全到齐时真的很热闹。,七姐妹全到齊時真的很熱鬧。,Era davvero vivace quando tutte le Sette Sorelle erano radunate.,De verdad era animado con las Siete Hermanas reunidas.,ﺍﺟﺘﻤﺎﻉ ﻛﺎﻓﺔ ﺍﻷﺧﻮﺍﺕ ﺍﻟﺴﺒﻌﺔ ﻳﺒﻌﺚ ﺍﻟﺤﻴﻮﻳﺔ ﻓﻲ ﺍﻟﻤﻜﺎﻥ.
,......I'm sure that just watching them mess around would be a lot of fun.,...I'm sure just watching them mess around will be a lot of fun. ,[=UP],……きっと、ただ彼女らがじゃれ合っているのを見るだけでも、とても楽しいだろう。,[=JP],"......Я уверена, что просто наблюдать за их вознёй было бы очень весело.",......Tenho certeza que só observar elas já seria muito divertido.,……光是看着她们欢闹，就一定会感到非常开心吧。,……光是看著她們歡鬧，就一定會感到非常開心吧。,... Sono certa che anche soltanto il guardarle giocherellare sarebbe molto divertente.,... Estoy segura que mirarlas hacer un alboroto por ahí debe ser bastante divertido.,......ﻣﻦ ﺍﻟﻤﺆﻛﺪ ﺃﻥ ﻣﺠﺮﺩ ﺭﺅﻳﺘﻬﻦ ﻭﻫﻦَّ ﻳﻠﻬﻮﻥ ﻣﻌﺎً ﺳﻴﻜﻮﻥ ﻣﻤﺘﻌًﺎ.
,......I've decided. I'll do all I can to quickly gain the magical power to summon all of the Seven Sisters at once.,"...I want to gain enough magical power to summon all the Seven Sisters at once, and soon. ","......I want to gain the magical power to summon all the Seven Sisters at once, and soon.",……早く、七姉妹を全て召喚できるだけの魔力を身に付けよう。,[=JP],"......Потому хочу заполучить магическую силу, чтобы призвать сразу всех Семерых Сестёр, и поскорее.",......Eu me decidi. Irei fazer tudo o que puder para obter mais poder mágico rapidamente e invocar todas as Sete Irmãs ao mesmo tempo.,……快去培养出能将全体七姐妹都召唤出来的魔力吧。,……快去培養出能將全體七姐妹都召喚出來的魔力吧。,"... Voglio ottenere il potere magico per evocare tutte le Sette Sorelle in una volta, e presto.","... Quiero obtener el poder mágico para invocar a todas las Siete Hermanas al mismo tiempo, y pronto.",......ﺃﺭﻳﺪ ﺻﻘﻞ ﻗﻮﺗﻲ ﺍﻟﺴﺤﺮﻳﺔ ﺃﻛﺜﺮ ﺣﺘﻰ ﻳﺘﺴﻨﻰ ﻟﻲ ﺍﺳﺘﺪﻋﺎﺋﻬﻦ ﻓﻲ ﺃﻗﺮﺏ ﻓﺮﺻﺔ.
,"And then I'll keep training, more and more and more, ......and summon.........the thing that I really want to summon.","And then I'll keep training, more and more and more, ......and finally summon... the thing I really want to find. ","So I'll train much, much more, .........then take the thing that I really want to call to me, ......and summon it.",　そしてもっともっと修行して、………私が本当に呼び出したいものを、……召喚する。,そしてもっともっと修行して、………私が本当に呼び出したいものを、……召喚する。,"Поэтому я буду тренироваться больше и больше, затем возьму тех, кого я хочу вызвать и призову их.","E irei continuar treinando, cada vez mais, ......e invocar.........aquilo que eu realmente quero invocar.",然后，再去进行更多更多的修行，………去召唤我真正想要召唤，……之物。,然後，再去進行更多更多的修行，………去召喚我真正想要召喚，……之物。,"Perciò mi allenerò molto, molto di più... poi prenderò la cosa che voglio veramente richiamare a me... e la evocherò.","Así que entrenaré más, mucho más... entonces tomaré aquello que más quiero traer a mí,  y lo invocaré.",ﻟﺬﻟﻚ ﺳﺄﺗﺪﺭﺏ ﺃﻛﺜﺮ ﻭﺃﻛﺜﺮ، ......ﻷﺳﺘﺪﻋﻲ ﻓﻲ ﺍﻟﻨﻬﺎﻳﺔ.........ﺍﻟﺸﻲﺀ ﺍﻟﺬﻱ ﺃﺭﻳﺪ ﻓﻌﻼً ﺍﺳﺘﺪﻋﺎﺅﻩ.
