Speaker,Umineko Project (UP),Steam - Umineko Project (ST),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Simplified (CN),Chinese Traditional (CHT),Italian - Ars Magica - Old (ITA),Spanish (ES),Arabic (AR)
Sumadera Kasumi,"""Wh‐.........what the...what?!""","""...Wh-What is this? ...What?!"" ","""Wh, .........what is, ...what?!""",「な、………何よ、…何？！」,[=JP],"""Чт... что это... что?!""","""O‐.........o quê...hã?!""",「怎、………怎么了、…怎么了？！」,「怎、………怎麼了、…怎麼了？！」,"""C... Cosa è... che cosa?!""","""¿Qué es esto?... ¡¿Qué?!""","""!ﻣـ-.........ﻣﺎﺫﺍ ﻳﺤﺪﺙ...ﻣﺎﺫﺍ؟"""
,Kasumi and the rest were thrown into confusion...,Kasumi and the rest were flustered... ,Kasumi and the rest were flustered...,霞たちはうろたえる…。,[=JP],Касуми и её шестёрки занервничали.,Kasumi e seus subordinados ficaram enleados...,霞等人惊慌失措…。,霞等人驚慌失措…。,Kasumi e gli altri erano agitati...,Kasumi y el resto se sumieron en la confusión..., ...ﺍﻧﻐﻤﺮﺕ ﻛﺎﺳﻮﻣﻲ ﻭﺍﻟﺒﺎﻗﻮﻥ ﻓﻲ ﺣﻴﺮﺓ.
,"He certainly seemed to have fired the gun......{n}However, ......it hadn't hit Ange, .........and why......was the person who fired......instead......?!","He certainly seemed to have fired his gun... {n}However, ...it hadn't hit Ange, ......and why... ...was the person who fired... hurt instead...?! ","He certainly seemed to have fired the gun......However, ......it hadn't hit Ange, .........and why, ......was the person who fired, ...instead......?!",確かに銃を撃ったはず……。　しかし、……それは縁寿には当たらず、………どうして、……撃った本人が、…逆に……？！,確かに銃を撃ったはず……。{n}しかし、……それは縁寿には当たらず、………どうして、……撃った本人が、…逆に……？！,Он определённо выстрелил из своего пистолета.{n}И однако же пуля не попала в Энджи... И почему стрелявший... сам...?!,"Ele certamente havia disparado sua arma......{n}Porém, ......não havia atingido Ange, .........e por que......a pessoa alvejada foi aquela......que atirou......?!",的确应该是开了枪……。{n}可是，……子弹并没有射中缘寿，………不知为什么，……反而是，…开枪之人……？！,的確應該是開了槍……。{n}可是，……子彈並沒有射中緣壽，………不知為什麼，……反而是，…開槍之人……？！,Sembrava veramente che avesse sparato... però... non aveva colpito Ange... e perché... era la persona che ha sparato... invece...?!,Él ciertamente había disparado un arma...{n}Sin embargo... no le había dado a Ange... ¡¿Y por qué... estaba la persona que disparó... herida?!..., ......ﺑﺪﺍ ﺃﻧَّﻪ ﺃﻃﻠﻖ ﺍﻟﻨﺎﺭ ﻣﻦ ﺍﻟﻤﺴﺪَّﺱ ﺣﺘﻤًﺎ.{n}ﺇﻻ ﺃﻧَّﻬﺎ. ،ﻟﻢ ﺗﺼﺐ ﺇﻧﺠﻲ...... ...ﻭﻟﻢَ......... ...ﻛﺎﻥ ﻣُﻄﻠﻖ ﺍﻟﻨﺎﺭ... ﻋﻮﺿًﺎ ﻋﻨﻬﺎ......؟!
Ushiromiya Ange,"""......This is...magic. ......Great job, Leviathan.""","""...This is...magic. ...Great job, Leviathan."" ","""......This is...magic.  ......Great job, Leviathan.""",「……これが、魔法。……見事よ、レヴィアタン。」,「……これが、魔法。……見事よ、レヴィアタン」,"""......Это... магия. ......Отличная работа, Левиафан.""","""......Isto é...magia. ......Bom trabalho, Leviathan.""",「……这就是，魔法。……漂亮，雷维阿坦。」,「……這就是，魔法。……漂亮，雷維阿坦。」,"""... È questa... la magia. ... Ottimo lavoro, Leviathan.""","""... Esto es... magia... Buen trabajo, Leviatán.""","""ﻫﺬﺍ...ﺍﻟﺴﺤﺮ...... ﺃﺣﺴﻨﺖِ ﺻﻨﻌًﺎ ﻳﺎ ﻟﻴﻔﻴﺎﺛﺎﻥ......"""
Leviathan,"""I am most honored...!! You foolish {y:0:Human}{n:0:human}s who dare oppose our master! Now is the time of judgment! Prostrate yourselves!!""","""I'm most honored...!! You foolish Humans who dare oppose our master! Now is the time of judgement! Prostrate yourselves!!"" ","""The greatest honor...!!  You foolish humans who dare oppose our master!  Now is the time of judgement!  Prostrate yourselves!!""",「光栄の至り…！！我らが主に逆らう愚かなるニンゲンどもよ！　今こそ平伏せ、審判の時ッ！！」,「光栄の至り…！！　我らが主に逆らう愚かなるニンゲンどもよ！　今こそ平伏せ、審判の時ッ！！」,"""Сочту за честь! Внимайте, глупые {y:0:Люд}{n:0:люд}ишки, осмелившиеся бросить вызов нашей хозяйке! Пришло время наказания! Падите в ниц и раскайтесь!""","""Eu estou muito honrada...!! Como vocês, tolos {y:0:Humanos}{n:0:humanos}, ousam se opor à nossa mestra! Está na hora do julgamento! Prostrem‐se!!""",「光荣至极…！！忤逆我等主人的愚蠢的人类哟！此刻即是下跪，接受审判之时！！」,「光榮至極…！！忤逆我等主人的愚蠢的人類喲！此刻即是下跪，接受審判之時！！」,"""È un grandissimo onore...!! Voi, folli umani che osano opporsi alla nostra padrona! È l'ora del giudizio! Prostratevi!!""","""¡¡Es un grandísimo honor!!... ¡Humanos tontos que se atreven a desafiar a nuestra ama! ¡Ahora es el momento del juicio! ¡¡Póstrense!!""","""...ﻣﺪﻳﺤﻚِ ﺷﺮﻑٌ ﻟﻲ. ﻳﺎ ﺃﻳُّﻬﺎ ﺍﻟﺒﺸﺮ ﺍﻟﺤﻤﻘﻰ ﺍﻟﺬﻳﻦ ﺗَﻌﺼُﻮﻥ ﺳﻴﺪﺗﻨﺎ! ﺣﺎﻥ ﻭﻗﺖ ﺍﻟﺤﺴﺎﺏ! ﻓﻠﺘﺨﺮُّﻭﺍ ﺳﺎﺟﺪﻳﻦ!!"""
{f:5:Eva Beatrice},"""H‐how......?!!! You shouldn't be able to bring magic into the world of {y:0:Human}{n:0:human}s...!! They shouldn't be able to {y:1:‘see’}{n:1:see} magic, they shouldn't be able to be touched by magic!! ......How?!!""","""Wh-Why...?!!! You shouldn't be able to bring magic into the world of Humans...!! They shouldn't be able to ""see"" magic, and they shouldn't be able to be touched by magic!! ...Why?!!"" ","""W, why......?!!!  You shouldn't be able to bring magic into the world of humans...!!  They shouldn't be able to see magic, they shouldn't be able to be touched by magic!!  ......Why?!!""",「ど、どうして……！！！　ニンゲンの世界に魔法は持ちこめないはずなのに…ッ！！　魔法は視えないはずなのに、触れられないはずなのに！！　……どうしてッ！！」,[=JP],"""П‐почему?!! У тебя не должно быть возможности привнести магию в мир {y:0:Люд}{n:0:люд}ей! Они не должны {y:1:‘видеть’}{n:1:видеть} магию, они не должны были оказаться сокрушены ею! ......Почему?!!""","""C‐Como......?!!! Você não deveria ser capaz de trazer a magia para o mundo dos {y:0:Humanos}{n:0:humanos}...!! Eles não deveriam ser capazes de {y:1:‘ver’}{n:1:ver} a magia, eles não deveriam ser capazes de serem tocados pela magia!! ......Como?!""",「为、为什么……？！！！明明没可能把魔法带到人类的世界！！魔法明明是看不到，碰不着的东西！！……为什么？！！」,「為、為什麼……？！！！明明沒可能把魔法帶到人類的世界！！魔法明明是看不到，碰不著的東西！！……為什麼？！！」,"""P-Perché...?!!! Non dovresti riuscire a portare la magia nel mondo degli umani...!! Non dovrebbero riuscire a vederla, non dovrebbero essere toccati da essa!! ... Perché?!!""","""¡¡¡¿C-Cómo?!!! ¡¡No deberías poder traer magia al mundo de los humanos!!...¡¡Ellos no deberían poder ver la magia, ellos no deberían poder ser tocados por la magia!!... ¡¡¿Por qué?!!""","""!ﻛـ-ﻛﻴﻒ......؟ ...ﻻ ﻳﻤﻜﻦ ﺗﻄﺒﻴﻖ ﺍﻟﺴﺤﺮ ﻓﻲ ﻋﺎﻟﻢ ﺍﻟﺒﺸﺮ!! ﻳُﻔﺘﺮَﺽ ﺑﻜﻦَّ ﺃﻥ ﺗﻜﻦَّ ﺧﻔﻴﺎﺕ، ﻻ ﻳﻨﺒﻐﻲ ﺃﻥ ﺗﺴﺘﻄﻌﻦَ ﻟﻤﺲ ﺷﻲﺀ!! ﻛﻴﻒ؟!!"
Ushiromiya Ange,"""............Because this...is true magic.""","""......Because this...is true magic."" ",[=UP],「…………これが、本当の魔法だからよ。」,「…………これが、本当の魔法だからよ」,"""............Потому что это настоящая магия.""","""............Porque essa...é a verdadeira magia.""",「…………因为，这是真正的魔法。」,「…………因為，這是真正的魔法。」,"""... Perché questa... è la vera magia.""","""... Porque esta... es magia de verdad.""","""ﻷﻥَّ ﻫﺬﺍ...ﺳﺤﺮٌ ﺣﻘﻴﻘﻲ............"""
{f:5:Eva Beatrice},"""...... ......aaaaaaaaaaaaaAAAAA...!!""","""...Gah, ...aaaaaaaaaaarrrggggg...!!"" ","""......Gah, ......aaaaaaaaaaarrrggggg...!!""",「……ぅ、……ぅおおおおおぉおおおおおおおお…！！」,[=JP],"""......Гххх, а‐а‐а‐а‐ррргг!""",[=UP],「……呜、……呜哦哦哦哦哦哦哦哦哦哦哦哦哦哦…！！」,「……嗚、……嗚哦哦哦哦哦哦哦哦哦哦哦哦哦哦…！！」,"""... Gah... aaaaaaaaaaarrrggggg...!!""","""... ¡¡Gah... aaaaaaaaaaarrrggggg!!""","""...ﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﺁﻫﻬﻪ............"""
Sumadera Kasumi,"""Wh‐what are you people doing?! K‐kill her, kill her!!!""","""Wh-What are you people doing?! K-Kill, kill!!!"" ","""Wh, what are you people doing?!  K, kill, kill!!!""",「な、何をしてるのよお前たち？！　こッ、殺せ殺せッ！！！」,[=JP],"""Чт‐что вы дурью маетесь?! Убейте, убейте её!!!""","""O‐O que vocês estão fazendo?! M‐Matem ela, matem ela!!!""",「在、在干什么呢，你们几个？！杀、杀了她杀了她！！！」,「在、在幹什麼呢，你們幾個？！殺、殺了她殺了她！！！」,"""C-Che state facendo?! U-Uccidetela uccidetela!!!""","""¡¿Q-Qué están haciendo?! ¡¡¡M-Mátenla, mátenla!!!""","""ﻣـ-ﻣﺎﺫﺍ ﺗﻨﺘﻈﺮﻭﻥ ﺃﻧﺘﻢ؟ ﺍ-ﺍﻗﺘﻠﻮﻫﺎ، ﺍﻗﺘﻠﻮﻫﺎ!!!"""
,"One of the black‐suits who had finally come to his senses pulled his gun, aimed,","One of the black‐suits who had finally come to his senses pulled his gun, aimed, ","One of the black-suits, who had finally come to his senses, took out his gun, readied it, ",　ようやく正気に戻った黒服のひとりが銃を抜き、構、,ようやく正気に戻った黒服のひとりが銃を抜き、構、,"Один из шестёрок, кто опомнился первым, достал пистолет и приготовился открыть огонь.","Um dos homens de preto, que finalmente voltou a si, sacou sua arma, mirou,",总算回过神来了的一位黑衣人拔枪、瞄准，,總算回過神來了的一位黑衣人拔槍、瞄準，,"Una delle guardie in nero, che si era finalmente ripresa, tolse fuori la sua pistola, la caricò,","Uno de los hombres de traje negro, que por fin había recobrado el sentido, sacó su pistola y apuntó con ella.", ،ﺳﺤﺐ ﺃﺣﺪ ﺫﻭﻱ ﺍﻟﺒﺬﻝ ﺍﻟﺴﻮﺩﺍﺀ ﺍﻟﺬﻱ ﺍﺳﺘﻌﺎﺩ ﻭﻋﻴﻪ ﺃﺧﻴﺮًﺍ ﻣﺴﺪَّﺳﻪ، ﻭﺻﻮَّﺏ.
Lucifer,"""Did you think I'd overlook the disrespect of pointing a gun at our master......? Die.""","""Like I'd allow you the disrespect of pointing a gun barrel at our master...! Die."" ","""Did you think I'd permit you the disrespect of pointing the barrel of a gun at our master......?!  Die.""",「我らが主に、銃口を覗かせる無礼を、私が許すと思ったか……。死ねっ。」,「我らが主に、銃口を覗かせる無礼を、私が許すと思ったか……。死ねっ」,"""Ты думаешь, я позволю тебе такое неуважение, как нацеливание пистолета на нашу госпожу?! Умри.""","""Acha mesmo que eu permitiria que você desrespeitasse nossa mestra ao ponto de apontar uma arma para ela......? Morra.""",「还以为我会饶恕令我等主人看到枪口的无礼吗……？去死吧。」,「還以為我會饒恕令我等主人看到槍口的無禮嗎……？去死吧。」,"""Pensi che ti permetta di puntare la canna di una pistola alla nostra padrona...?! Muori.""","""¿Creías que iba a pasar por alto la falta de respeto de apuntar con una pistola a nuestra ama?... Muere.""","""ﺃﺗﺤﺴﺐ ﺃﻧﻲ ﺳﺄﺳﻤﺢ ﻟﻚ ﺑﺎﻟﺘﺼﻮﻳﺐ ﻋﻠﻰ ﺳﻴﺪﺗﻨﺎ ﺑﻜﻞ ﻭﻗﺎﺣﺔ......؟ ﻣُﺖ."""
,"Those words were his funeral. ......The man had already been struck through the chest by Lucifer, who had become the Stake of Pride in an instant.","Those words were a requiem. ...The man's chest had already been pierced by Lucifer, who had become the Stake of Pride in an instant. ","Those words were a requiem.......The man had already had his chest pierced by Lucifer, who had become the Stake of Pride in an instant.",その言葉が、引導。……男はすでに、瞬時に傲慢の杭となったルシファーにその胸板を貫かれていたのだ。,[=JP],"Эти слова стали реквиемом. Люцифер, превратившись в Кинжал гордыни, в один миг пронзила грудь этого человека.","Estas palavras foram seu funeral. ......O homem já havia tido seu peito perfurado por Lucifer, que havia se transformado na Estaca do Orgulho em segundos.",此话即是超度。……这名黑衣男子，已被在刹那间化为傲慢之桩的路西法贯穿了胸膛。,此話即是超度。……這名黑衣男子，已被在剎那間化為傲慢之樁的路西法貫穿了胸膛。,"Quelle parole erano un requiem. ... Il petto dell'uomo era già stato perforato da Lucifer, che era diventata in un istante il Pugnale della Superbia.","Esas palabras fueron su funeral... El hombre ya había sido atravesado en el pecho por Lucifer, quien se había convertido en la Estaca de la Soberbia en un instante.", ﻛﺎﻧﺖ ﺗﻠﻚ ﺍﻟﻜﻠﻤﺎﺕ ﻫﻲ ﺍﻟﻀﺮﺑﺔ ﺍﻟﻘﺎﺿﻴﺔ. ﺍﺧﺘﺮﻗﺖ ﻟﻮﺳﻴﻔﺮ ﺻﺪﺭ ﺍﻟﺮﺟﻞ ﺑﺎﻟﻔﻌﻞ، ﺑﻌﺪﻣﺎ ﺗﺤﻮَّﻟﺖ ﺇﻟﻰ ﻭﺗﺪ ﺍﻟﻜﺒﺮﻳﺎﺀ ﻓﻲ ﻟﻤﺢ ﺍﻟﺒﺼﺮ......
,Thump! The sound of the second person falling brought it home to the black‐suits that their lives were unmistakably in peril...!!,"*thump*! With the sound of the second person falling, the black-suits now realized for certain that their lives were in peril...!! ","*thump*!With the sound of the second person falling, the black-suits now realized for certain that their lives were in peril...!!",どさり！二人目が倒れる音は、黒服たちに、自分たちが今確かに、命を脅かされていることを理解させる…！！,どさり！　二人目が倒れる音は、黒服たちに、自分たちが今確かに、命を脅かされていることを理解させる…！！,"*пудух*! Звук падения второго человека на землю, наконец, заставил шестёрок понять, что их жизням определённо угрожала опасность!",Bam! O som de uma segunda pessoa caindo fez com que os homens de preto tomassem ciência de que suas vidas estavam em perigo...!!,扑通！第二人倒下的声音令黑衣人们明白了，此刻自己的生命，的确受到了威胁…！！,撲通！第二人倒下的聲音令黑衣人們明白了，此刻自己的生命，的確受到了威脅…！！,"*thump*! Sentendo la seconda persona che cadeva, le guardie in nero si accorsero in quel momento che le loro vite erano in pericolo...!!","¡*estruendo*! ¡¡Con el sonido de la segunda persona cayendo, los hombres de traje negro se dieron cuenta de que sus vidas estaban en peligro!!...", ﺻﻮﺕ ﺍﺭﺗﻄﺎﻡ! ...ﺃﻗﻨﻊ ﺻﻮﺕ ﺳﻘﻮﻁ ﺍﻟﺸﺨﺺ ﺍﻟﺜﺎﻧﻲ ﺍﻟﺮﺟﺎﻝ ﺃﻥَّ ﺣﻴﺎﺗﻬﻢ ﻓﻲ ﺧﻄﺮٍ ﻣﺆﻛﺪ!!
,"""Aaa...waaaaaaaagggh!! Hel‐hel‐heeeeelllllp......!!!""","""W-Waaaaaaaah, s-s-save me...!!!"" ","""Uh, waaaaaaaahsasa, save me......!!!""",「う、うわあああッたたッ、助けて……！！！」,[=JP],"""Ах, а‐а‐а‐а‐а‐а, спасите меня!!!""","""Aaa...waaaaaaaagggh!! So‐Soco‐Socooorrrrrooooo......!!!""",「呜、呜哇啊啊啊啊啊，救命……！！！」,「嗚、嗚哇啊啊啊啊啊，救命……！！！」,"""Uh, waaaaaaaahsasa, salvatemi...!!!""","""¡¡¡Eh, waaaaaaaahsasa, auxilio!!!..."""," ......ﺁﻫﻪ...ﻭﺍﺍﺍﺍﻏﻬﻬﻪ!!ﺍﻟـ-ﺍﻟـ-ﺍﻟﻨﺠﺪﺓ!!!"""
