Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA),Italian (Majotachi no Sub) (New) (IT),Turkish (TR)
Ushiromiya Rosa,"""I don't know what uu- means!! Yes or no?!"" ","""I don't know what ""uu"" means!! Well?!""","""I don't know what uu- means!! What do you mean?!""",「うーじゃわからないでしょ！！　どうなの！」,[=JP],"""Я не понимаю, что значит это 'у‐у'! Что ты имеешь в виду?!""","""Eu não sei o que ""uu"" significa!! Então?!""",「光是嗚——怎麼聽得懂！！到底是怎麼樣！」,「光是呜——怎么听得懂！！到底是怎么样！」,"""Non so cosa voglia dire quell'uu-!! Cosa intendi?!""","""Non so cosa voglia dire quel tuo ‘uuh’! Allora?!""","""""Uu"" ne demek bilmiyorum!! Eee?!"""
Ushiromiya Maria,"""...! ......Yes. ...Uu-."" ","""...! ............Yeah. ...Uu.""","""...! ............Yes. ...Uu-.""",「ッ…！　…………うん。…うー。」,「ッ…！　…………うん。…うー」,"""...! ............Да. ...У‐у.""","""...! ............Sim. ...Uu.""",「…！…………嗯。…嗚——」,「…！…………嗯。…呜——」,"""...! ... Sì. ... Uu-.""","""...! Sì... Uuh.""","""...! ............Evet. ...Uu."""
,"...Wh-What in the, what in the...... I can't believe it, I can't believe it...! ","Oh......oh my gosh, oh my gosh.........{n}I can't believe it, I can't believe it...!","Wh, ......what in the, what in the......... I can't believe it, I can't believe it...! ",な、……何てこと、何てこと………。信じられない信じられない…！,な、……何てこと、何てこと………。{n}信じられない信じられない…！,Чт... что за... что за...{n}Я не могу в это поверить!.. Просто чёрт знает что!..,"C‐......Como, como pode.........?{n}Não consigo acreditar nisso, não consigo acreditar nisso...!",竟、……竟會如此，竟會如此………。{n}無法相信無法相信…！,竟、……竟会如此，竟会如此………。{n}无法相信无法相信…！,"C... Cosa, cosa diavolo... non posso crederci, non posso crederci...!","O-Oddio, oddio...{n}Non potevo crederci, non potevo crederci...!","Bu......bu da ne, bu da ne.........{n}Buna inanamıyorum, buna inanamıyorum...!"
,How long has this unknown witch been living on this island?! ,How long has this unknown witch been living on this island?!,[=ST],この島には、いつからあんな得体の知れない魔女が住み着いていたというのか！,[=JP],Как долго эта неизвестная ведьма живёт на острове?!,Há quanto tempo essa bruxa desconhecida esteve morando nesta ilha?!,這座島上，究竟是從什麼時候開始住進了那麼個來歷不明的魔女的！,这座岛上，究竟是从什么时候开始住进了那么个来历不明的魔女的！,Da quanto tempo questa strega sconosciuta vive sull'isola?!,Da quanto tempo quella strega misteriosa viveva sull'isola?!,Bu bilinmeyen cadı ne zamandır bu adada yaşıyor?!
,"I used to live on this island. I lived on this island, passing the time in the mansion, in the rose garden. ","I used to live on this island.{n}I lived on this island, passing the time in the mansion, in the rose garden.","I used to live on this island. I lived on this island, passing the time in the mansion, in the rose garden.",私はかつてこの島に住んでいた。この島で生活し、この屋敷で、この薔薇庭園で過ごした。,私はかつてこの島に住んでいた。{n}この島で生活し、この屋敷で、この薔薇庭園で過ごした。,"Я жила на этом острове.{n}Я жила на этом острове, проводя время в особняке и в розарии.","Eu costumava morar nesta ilha.{n}Eu morei nesta ilha, passando meu tempo na mansão, no jardim de rosas.",我曾經住在過這座島上。{n}在這島上生活，在這幢大屋、在這座玫瑰庭園裡度過了無數的時光。,我曾经住在过这座岛上。{n}在这岛上生活，在这幢大屋、在这座玫瑰庭园里度过了无数的时光。,"Ho sempre vissuto su quest'isola. Ho vissuto qui, passando il tempo nella villa, nel giardino di rose.","Io qui in passato ci abitavo.{n}Avevo vissuto in quest'isola, in cui passavo il tempo nella villa e nel roseto.","Eskiden bu adada yaşardım.{n}Bu adada yaşadım, zamanımı malikanede, gül bahçesinde geçirdim."
,"And even so, I never... ...encountered a witch like that, ...right......? ","And even so, I never encountered a witch like that, ......never, ......I think....................."," And even so, I never encountered a witch like that, ......never, ......supposedly................",だけれど、あんな魔女に出会ったことは、……ない、……はず…………………。,[=JP],И всё равно ни разу не повстречалась с такой ведьмой... Ни разу... Возможно ли...,"Ainda assim, nunca encontrei uma bruxa como aquela, ......nunca, ......certo.....................?",可儘管如此，我一次都沒碰到過那個，……魔女，……才對…………………。,可尽管如此，我一次都没碰到过那个，……魔女，……才对…………………。,"Ma, non ho mai incontrato una strega del genere... mai... probabilmente...","Eppure, una strega del genere non l'ho mai... incontrata... credo...","Ve buna rağmen, böyle bir cadıyla hiç ama hiç, ......karşılaşmadım, ......galiba....................."
Ushiromiya Maria,"""Mama...? Mama...? What's wrong...? Mama...?!"" ","""Mama......? Mama......? What's wrong......? Mama...?!""",[=UP],「ママ……？　ママ……？　どうしたの……？　ママ…？！」,[=JP],"""Мама?.. Мама?.. Что случилось?.. Мама?!""","""Mamãe......? Mamãe......? O que foi......? Mamãe...?!""",「媽媽……？媽媽……？怎麼了……？媽媽…？！」,「妈妈……？妈妈……？怎么了……？妈妈…？！」,"""Mamma...? Mamma...? Cos'hai...? Mamma...?!""","""Mamma...? Mamma...? Tutto bene...? Mamma...?!""","""Anne......? Anne......? Sorun ne......? Anne...?!"""
Ushiromiya Rosa,"""......My head......hurts..."" ","""......My head.........hurts...""","""......My head, .........hurts...""",「……頭が、………痛い…。」,「……頭が、………痛い…」,"""......Голова... разболелась...""","""......Minha cabeça.........dói...""",「……頭，………好痛…」,「……头，………好痛…」,"""... La mia testa... fa male...""","""...Mi fa male... la testa...""","""......Başım.........çatlıyor..."""
,...I was probably getting a little mixed up with my memories from when I was a young girl. ,...I was probably getting a little mixed up with my memories from when I was a young girl.,[=UP],…多分、私は少女時代の記憶が少し入り混じってしまっているのだ。,[=JP],"...Возможно, я немного запуталась в своих воспоминаниях о времени, когда я была юной девочкой.","...Eu provavelmente estou ficando um pouco confusa, misturando minhas memórias com as de quando eu era jovem.",…大概，我大腦裡稍微混淆進了一些少女時代的記憶。,…大概，我大脑里稍微混淆进了一些少女时代的记忆。,... Probabilmente i ricordi di quando era una giovane ragazza si stavano mischiando.,...Probabilmente i miei ricordi si stavano mescolando a quelli di quando ero una ragazzina.,...Muhtemelen gençlik anılarımı biraz karıştırıyordum.
,"When I was young, I was terrified of the witch, unlike Maria. So for me, the name {f:5:Beatrice} was a synonym for terror. ","When I was a young girl, unlike Maria, I was very frightened of witches.{n}So for me, the name {f:5:Beatrice} was a synonym for something frightening."," When I was a young girl, unlike Maria, I was very frightened of the witch. So for me, the name Beatrice was a synonym for something frightening.",少女時代の私は、真里亞と違い、魔女の存在を強く恐れた。だから、私にとってベアトリーチェの名は恐ろしいものの代名詞だった。,少女時代の私は、真里亞と違い、魔女の存在を強く恐れた。{n}だから、私にとってベアトリーチェの名は恐ろしいものの代名詞だった。,"Когда я была юной девочкой, то в отличие от Марии я очень боялась ведьмы.{n}Поэтому для меня имя {f:5:Беатриче} всегда было синонимом чего‐то очень страшного.","Quando eu era uma jovem garota, diferente da Maria, eu tinha muito medo de bruxas. Então, para mim, o nome {f:5:Beatrice} era sinônimo de algo aterrorizante.",少女時代的我，和真里亞不一樣，非常害怕魔女。{n}因此對我來說，貝阿朵莉切的名字就是恐怖的代名詞。,少女时代的我，和真里亚不一样，非常害怕魔女。{n}因此对我来说，贝阿朵莉切的名字就是恐怖的代名词。,"Quando ero una ragazza, al contrario di Maria, ero molto spaventata dalla strega. Quindi per me, il nome Beatrice era sinonimo di qualcosa di spaventoso.","Quando ero piccola, al contrario di Maria, ero terrorizzata dalla strega.{n}Quindi per me, il nome ‘{f:5:Beatrice}’ era sinonimo di qualcosa di spaventoso...","Ben genç bir kızken, Maria'nın aksine, cadılardan çok korkardım.{n}Yani benim için {f:5:Beatrice} ismi dehşet verici bir şeyle eş anlamlıydı."
