Speaker,Steam (ST),Umineko Project (UP),Original Witch Hunt (OG),PC Japanese (JP),PS3 Japanese - Censored (JPC),Russian (RU),Brazilian Portuguese (PT),Chinese Traditional (CHT),Chinese Simplified (CN),Italian (Ars Magica) (Old) (ITA)
,I'll be together with everyone. I'll go to where they are. ...That's all that matters. ,I'll be together with everyone. I'll go to where they are. ......That's all that matters., I'll be together with everyone. I'll go to where they are. ......That's all that matters.,私はみんなと一緒にいる。一緒のところへ行く。……それだけでいいんだ。,[=JP],"Я буду вместе со всеми. Я пойду к ним. ......Вот единственное, что имеет значение.",Eu estarei junta de todos. Eu irei para onde todos estão. ......Isso é tudo o que importa.,我要和大家在一起。到和大家一起的地方。……這樣就足夠了。,我要和大家在一起。到和大家一起的地方。……这样就足够了。,Starò insieme a tutti. Andrò dove sono. ... È tutto ciò che importa.
,I got up from the sofa and put on my shoes. ,"I got up from the sofa and put on my shoes, which had been placed neatly for me to find.", I got up from the sofa and put on my shoes.,ソファーより身を起こし、揃えられた靴を履く。,[=JP],Я встала с дивана и надела обувь.,"Eu levantei do sofá e coloquei meus sapatos, que estavam bem dispostos para que eu pudesse encontrá‐los.",我從沙發上坐起來，穿上擺在一起的鞋子。,我从沙发上坐起来，穿上摆在一起的鞋子。,Mi alzai dal divano e misi le scarpe.
,Let's go. To where everyone is. ,Let's go. To where everyone is., Let's go. To where everyone is.,行こう。みんなのところへ。,[=JP],Вперёд. Ко всем остальным.,Vamos lá. Para onde todos estão.,走吧。到大家那裡。,走吧。到大家那里。,Andiamo. Dove sono gli altri.
,The parlor door was shut. ,The parlor door was shut., The parlor door was shut.,客間の扉は閉まっていた。,[=JP],Дверь гостиной была закрыта.,A porta da sala de visitas estava trancada.,客廳的門關著。,客厅的门关着。,La porta del salotto era chiusa.
,"...I tried to open it, but maybe because of my clumsiness, I couldn't get it open. ","......I tried to open it, but maybe because of my clumsiness, I couldn't get it open.",[=UP],……開けようとするのだが、要領が悪いのか、開けることが出来ない。,[=JP],"......Я попыталась открыть её, но — может, из‐за своей неуклюжести — не смогла.","......Eu tentei abri‐la, mas por ser desajeitada, não consegui.",……我想要把門打開，但似乎是不得要領，打不開門。,……我想要把门打开，但似乎是不得要领，打不开门。,"... Provavo ad aprirla, ma forse a causa della confusione non ci riuscivo."
,"It was a bit creepy, as though the bad dream I'd just had was still going on. ","It was a bit creepy, as though the bad dream I'd just had was continuing."," It was a bit creepy, as though the bad dream I'd just had was continuing.",それがまるで、ついさっきまで見ていた、悪い夢の続きのようで気持ちが悪い。,[=JP],"Было жутковато, словно продолжался дурной сон, который я только что видела.","Foi um pouco assustador, como se fosse a continuação de um pesadelo que eu tinha acabado de ter.",這種感覺就像剛剛夢到的惡夢的延續一般令人不快。,这种感觉就像刚刚梦到的恶梦的延续一般令人不快。,"Era un po' spaventoso, come se il brutto sogno che avevo appena avuto stesse continuando."
Ushiromiya Ange,"""......It won't open. Why? It isn't even locked..."" ",""".........It won't open. Why? It isn't even locked...""",[=UP],「………開かない。どうして？　鍵は掛かってないのにっ…。」,「………開かない。どうして？　鍵は掛かってないのにっ…」,""".........Не открывается. Почему? Она ведь даже не заперта...""",""".........Não quer abrir. Por quê? Nem está trancada...""",「………打不開。為什麼？明明沒上鎖的…」,「………打不开。为什么？明明没上锁的…」,"""... Non si apre. Perché? Non è nemmeno chiusa..."""
,My mood grew darker and darker. ,This was beginning to irritate me.,My mood grew darker and darker.,だんだん不愉快になってくる。,[=JP],У меня всё больше портилось настроение.,Isso começou a me irritar.,越來越令人不愉快了。,越来越令人不愉快了。,Cominciai ad arrabbiarmi.
,"The knob that locks or unlocks the door is on this side. If I twist it, I should be able to lock or unlock it. ",The knob that locks and unlocks the door is on this side.{n}I should be able to lock or unlock the door by twisting it.," The knob that locks or unlocks the door is on this side. If I twist it, I should be able to lock or unlock it.",鍵を開け閉めするつまみはこちら側に付いている。それを捻れば、開け閉めが出来るはず。,鍵を開け閉めするつまみはこちら側に付いている。{n}それを捻れば、開け閉めが出来るはず。,"Ручка, запирающая и отпирающая дверь, с этой стороны.{n}Повертев её, я смогу запереть или отпереть дверь.",A tranca que fecha e abre a porta fica desse lado.{n}Eu deveria ser capaz de abrir ou fechar apenas virando ela.,用來開門的門把手就在這邊。{n}只要擰它，應該就能把門打開。,用来开门的门把手就在这边。{n}只要拧它，应该就能把门打开。,"La manopola che chiude o apre la porta è da questo lato. Se la giro, dovrei essere in grado di chiuderla o aprirla."
,I turned it. *click*. ,I turned it. Click., I turned it. *click*.,回す。カチャリ。,[=JP],Я повернула её. *клац*.,Eu a virei. Click.,回轉。喀嚓。,回转。喀嚓。,La girai. *click*.
,The door won't open. ,The door won't open., The door won't open.,扉が開かない。,[=JP],Дверь не открылась.,A porta não abriu.,門打不開。,门打不开。,La porta non si apriva.
,...Did I accidentally lock it just now? ,......Did I accidentally lock it just now?,......Did I accidentally lock it just now? ,……今ので逆に鍵を閉めてしまった？,[=JP],......Я сейчас случайно заперла?,......Será que eu fechei sem querer?,……是不是擰反了把門鎖上了？,……是不是拧反了把门锁上了？,... Forse l'ho appena chiusa per sbaglio?
,I turned it. *click*. ,I turned it. Click.,I turned it. *click*.,回す。カチャリ。,[=JP],Я повернула её. *клац*.,Eu a virei. Click.,回轉。喀嚓。,回转。喀嚓。,La girai. *click*.
,The door won't open. ,The door won't open., The door won't open.,扉が開かない。,[=JP],Дверь не открылась.,A porta não abriu.,門打不開。,门打不开。,Non si apriva.
,"...It didn't open the last time, so it should've opened this time. I don't have a clue how I'm supposed to turn it to unlock the door. ","......It didn't open the last time, so it should have opened this time, ......but it didn't.{n}Now I have no idea which way is unlocked.","......It didn't open the last time, so it should have opened this time. I don't have a clue how I'm supposed to turn it to unlock the door.",……さっきので開かないなら、今度は開くはずなのに。もう、どっちに回せば鍵が開くのかよくわからない。,……さっきので開かないなら、今度は開くはずなのに。{n}もう、どっちに回せば鍵が開くのかよくわからない。,"......В прошлый раз она не открылась, поэтому должна была открыться в этот раз.{n}Понятия не имею, как её нужно повернуть, чтобы отпереть дверь.","......Como não abriu na última tentativa, deveria ter aberto agora, ......mas ela não abriu. Agora não faço ideia de para qual lado ela destranca.",……剛才沒能打開的話，這次應該能打開了呀。{n}真是的，搞不清楚要往哪邊擰才打得開。,……刚才没能打开的话，这次应该能打开了呀。{n}真是的，搞不清楚要往哪边拧才打得开。,"... Prima non si è aperta, quindi ora avrebbe dovuto. Non ho idea di come girarla per aprire la porta."
,I kept on alternating between turning the lock and roughly twisting the doorknob. ,I kept on alternating between turning the lock and roughly twisting the doorknob., I kept on alternating between turning the lock and roughly twisting the doorknob.,私は何度もがちゃがちゃと回してはドノアブを激しく捻る。,私は何度もがちゃがちゃと回してはドアノブを激しく捻る。,Я продолжала поочерёдно поворачивать замок и грубо вертеть дверную ручку.,Eu continuei alternando entre cada posição e girando vigorosamente a maçaneta.,我喀嚓喀嚓地使勁擰了門把手好多次。,我喀嚓喀嚓地使劲拧了门把手好多次。,Continuai ad alternarmi tra ruotare la manopola e tirare la maniglia con forza.
,"I began to get irritated, wondering why they'd locked me away behind such an inconvenient door. ","I started to become genuinely annoyed, wondering why they'd locked me away behind such an inconvenient door."," I began to get irritated, wondering why they'd locked me away behind such an inconvenient door.",だんだん、どうしてこんな不便な扉を閉めて私を閉じ込めたのかと、苛立ちさえ覚えてきた。,[=JP],"Я начала злиться, задаваясь вопросом, почему они заперли меня за такой неудобной дверью.","Eu comecei a ficar genuinamente irritada, me perguntando por que eles haviam me trancado atrás de uma porta tão inconveniente.",逐漸地，就算是焦躁的我也開始想，為什麼要用這種不方便開關的門來把我關在裡面了。,逐渐地，就算是焦躁的我也开始想，为什么要用这种不方便开关的门来把我关在里面了。,"Iniziai ad irritarmi, chiedendomi perché mi avessero chiusa dietro una porta così stupida."
